"Date/Time (PST)","T_0.4m (K)","T_2m (K)","u_0.4m (m s-1)","u_2m (m s-1)","Q* (W m-2)","u'w' (m2 s-2)","w'T' (K m s-1)","w'rho_v' (g m-2 s-1)","w'rho_CO2' (micromol m-2 s-1)","w'rho_CH4' (microåmol m-2 s-1)"
2016-07-26 09:30,    293.79,    291.97,      1.78,      2.59,    485.57,   -0.0840,    0.1729,    0.0298,   -2.7835,    0.1409
2016-07-26 10:00,    293.84,    292.22,      2.02,      3.16,    566.11,   -0.1389,    0.2032,    0.0348,   -3.0514,    0.1398
2016-07-26 10:30,    294.26,    292.50,      2.16,      3.27,    579.26,   -0.1305,    0.1869,    0.0331,   -3.8986,    0.1281
2016-07-26 11:00,    294.99,    293.13,      1.97,      2.88,    608.78,   -0.0987,    0.1731,    0.0349,   -1.6340,    0.1178
2016-07-26 11:30,    295.59,    293.62,      1.80,      2.77,    631.70,   -0.1110,    0.2049,    0.0435,   -2.6917,    0.1365
2016-07-26 12:00,    295.83,    293.81,      1.85,      2.85,    645.62,   -0.1211,    0.2415,    0.0603,   -3.1476,    0.1603
2016-07-26 12:30,    296.56,    294.33,      1.84,      2.68,    649.85,   -0.0950,    0.2256,    0.0603,   -2.9995,    0.1482
2016-07-26 13:00,    297.20,    295.13,      1.28,      1.92,    642.38,   -0.0647,    0.2061,    0.0670,   -2.4452,    0.1483
2016-07-26 13:30,    297.73,    295.69,      1.47,      2.10,    627.63,   -0.0647,    0.2196,    0.0719,   -2.2319,    0.1569
2016-07-26 14:00,    297.30,    295.58,      1.85,      2.89,    606.07,   -0.1213,    0.1984,    0.0615,   -1.9106,    0.1450
2016-07-26 14:30,    297.67,    296.10,      1.76,      2.70,    570.54,   -0.1064,    0.2066,    0.0687,   -1.8466,    0.1745
2016-07-26 15:00,    298.01,    296.18,      1.80,      2.71,    526.08,   -0.0974,    0.1769,    0.0623,   -2.3736,    0.1545
2016-07-26 15:30,    298.02,    296.09,      2.02,      2.93,    472.83,   -0.0979,    0.1685,    0.0541,   -2.1104,    0.1528
2016-07-26 16:00,    297.56,    295.83,      2.13,      3.25,    415.00,   -0.1266,    0.1591,    0.0503,   -2.1346,    0.1621
2016-07-26 16:30,    297.27,    295.74,      2.06,      3.17,    347.81,   -0.1196,    0.1270,    0.0396,   -1.9912,    0.1500
2016-07-26 17:00,    297.51,    296.09,      1.84,      2.92,    276.68,   -0.1153,    0.1296,    0.0448,   -2.2776,    0.1833
2016-07-26 17:30,    296.55,    295.37,      2.05,      3.17,    207.63,   -0.1150,    0.0917,    0.0255,   -1.1113,    0.1610
2016-07-26 18:00,    295.97,    295.22,      1.72,      2.79,    137.13,   -0.1026,    0.0738,    0.0276,   -1.3388,    0.1854
2016-07-26 18:30,    295.26,    294.93,      1.61,      2.66,     68.70,   -0.0900,    0.0390,    0.0171,   -0.2738,    0.1770
2016-07-26 19:00,    294.36,    294.52,      1.44,      2.45,      6.79,   -0.0742,    0.0130,    0.0129,    0.3646,    0.1758
2016-07-26 19:30,    292.93,    293.30,      1.04,      1.95,    -38.53,   -0.0459,   -0.0064,    0.0048,    1.3934,    0.1747
2016-07-26 20:00,    291.46,    292.06,      0.67,      1.47,    -60.06,   -0.0178,   -0.0097,    0.0022,    1.6643,    0.1478
2016-07-26 20:30,    290.20,    291.06,      0.03,      1.09,    -62.20,   -0.0072,   -0.0101,    0.0001,    1.9483,    0.1454
2016-07-26 21:00,    289.24,    290.66,      0.58,      0.75,    -58.59,   -0.0020,   -0.0071,   -0.0005,    2.4019,    0.2578
2016-07-26 21:30,    288.62,    290.21,      0.44,      0.58,    -56.21,   -0.0013,   -0.0057,   -0.0013,    2.3745,    0.1687
2016-07-26 22:00,    288.70,    290.10,      0.14,      0.66,    -55.66,   -0.0051,   -0.0024,   -0.0005,    2.3427,    0.1656
2016-07-26 22:30,    287.83,    289.40,      0.02,      0.21,    -51.91,   -0.0024,   -0.0040,   -0.0002,    2.3161,    0.1630
2016-07-26 23:00,    286.90,    288.83,      0.00,      0.23,    -48.92,   -0.0100,    0.0052,    0.0009,    2.2815,    0.1597
2016-07-26 23:30,    286.41,    288.30,      0.00,      0.17,    -44.15,   -0.0046,    0.0037,    0.0007,    2.2469,    0.1565
2016-07-27 00:00,    286.20,    287.94,      0.11,      0.35,    -43.38,   -0.0038,   -0.0016,    0.0005,    3.3202,    0.1537
