"Date/Time (PST)","T_0.4m (K)","T_2m (K)","u_0.4m (m s-1)","u_2m (m s-1)","Q* (W m-2)","u'w' (m2 s-2)","w'T' (K m s-1)","w'rho_v' (g m-2 s-1)","w'rho_CO2' (micromol m-2 s-1)","w'rho_CH4' (microåmol m-2 s-1)"
2016-08-13 11:00,    298.72,    296.74,      1.65,      2.48,    471.34,   -0.0819,    0.1397,    0.0395,   -2.6706,    0.0605
2016-08-13 11:30,    303.51,    298.30,      0.70,      1.40,    600.13,   -0.0699,    0.1730,    0.0673,   -0.9993,    0.0818
2016-08-13 12:00,    301.74,    299.00,      1.13,      1.78,    604.77,   -0.0622,    0.1581,    0.0654,   -3.1447,    0.0626
2016-08-13 12:30,    303.24,    300.17,      0.29,      0.77,    604.54,   -0.0423,    0.1516,    0.0758,   -1.8329,    0.0822
2016-08-13 13:00,    303.81,    300.61,      1.33,      1.64,    601.02,   -0.0254,    0.1620,    0.0829,   -2.0522,    0.0754
2016-08-13 13:30,    303.81,    300.78,      1.29,      1.99,    587.58,   -0.0685,    0.1662,    0.0800,   -1.3112,    0.0923
2016-08-13 14:00,    303.22,    300.83,      1.56,      2.35,    561.80,   -0.0802,    0.1594,    0.0785,   -1.9098,    0.0751
2016-08-13 14:30,    303.50,    300.98,      1.52,      2.52,    526.63,   -0.1090,    0.1694,    0.0834,   -1.4825,    0.0898
2016-08-13 15:00,    303.09,    301.07,      1.42,      2.33,    479.89,   -0.0941,    0.1451,    0.0684,   -1.5342,    0.0682
2016-08-13 15:30,    303.32,    300.71,      1.61,      2.70,    424.21,   -0.1223,    0.1560,    0.0724,   -0.6057,    0.0843
2016-08-13 16:00,    302.74,    299.76,      1.87,      2.82,    366.44,   -0.0945,    0.1147,    0.0469,   -1.2064,    0.0523
2016-08-13 16:30,    302.41,    300.15,      1.47,      2.21,    293.69,   -0.0654,    0.0969,    0.0485,   -1.6668,    0.0553
2016-08-13 17:00,    302.16,    300.25,      1.25,      1.99,    219.41,   -0.0619,    0.0764,    0.0435,   -0.8346,    0.0472
2016-08-13 17:30,    301.72,    300.19,      1.21,      1.84,    150.09,   -0.0449,    0.0476,    0.0308,   -0.3242,    0.0473
2016-08-13 18:00,    301.39,    300.09,      0.92,      1.50,     78.14,   -0.0354,    0.0278,    0.0269,    0.1040,    0.0553
2016-08-13 18:30,    300.08,    299.70,      1.07,      1.69,     11.75,   -0.0310,    0.0068,    0.0220,    0.6402,    0.0258
2016-08-13 19:00,    298.08,    298.74,      0.65,      1.47,    -35.62,   -0.0239,   -0.0105,    0.0112,    0.9962,    0.0174
2016-08-13 19:30,    295.87,    297.06,      0.13,      1.10,    -57.33,   -0.0096,   -0.0114,    0.0031,    1.1827,    0.0103
2016-08-13 20:00,    293.78,    295.58,      0.01,      0.94,    -57.12,   -0.0020,   -0.0030,   -0.0007,    0.3781,    0.1662
2016-08-13 20:30,    292.35,    293.92,      0.55,      0.70,    -54.52,   -0.0015,   -0.0033,   -0.0011,    2.3434,    0.1657
2016-08-13 21:00,    291.40,    293.18,      0.44,      0.60,    -53.92,   -0.0015,   -0.0025,    0.0001,    2.3278,    0.1642
2016-08-13 21:30,    290.60,    292.36,      0.22,      0.38,    -53.03,   -0.0024,    0.0003,    0.0003,    2.2589,    0.1576
2016-08-13 22:00,    289.17,    291.11,      0.40,      0.62,    -50.70,   -0.0030,   -0.0047,   -0.0009,    2.2396,    0.1558
2016-08-13 22:30,    288.67,    290.17,      0.00,      0.14,    -49.25,   -0.0234,   -0.0138,   -0.0002,    2.2156,    0.1536
2016-08-13 23:00,    289.40,    292.30,      0.64,      0.95,    -53.81,   -0.0061,   -0.0135,   -0.0001,    2.1725,    0.1497
2016-08-13 23:30,    290.39,    292.52,      0.04,      1.24,    -55.93,   -0.0120,   -0.0183,    0.0002,    0.6202,    0.1467
2016-08-14 00:00,    290.56,    292.00,      0.60,      0.99,    -55.35,   -0.0096,   -0.0123,    0.0004,    0.9300,    0.1448
