# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 07 / Day: 21
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/07/21 09:45,  14.537,  13.317,  12.695,  11.336,    5.97,   0.214,   486.5,        , 
2009/07/21 10:00,  14.776,  13.386,  12.720,  11.335,    6.61,   0.214,   507.7,   207.3, 
2009/07/21 10:15,  15.065,  13.506,  12.730,  11.312,    7.31,   0.213,   528.2,        , 
2009/07/21 10:30,  15.358,  13.616,  12.779,  11.285,    7.93,   0.213,   548.0,   260.6, 
2009/07/21 10:45,  15.613,  13.753,  12.753,  11.316,    8.52,   0.213,   563.7,        , 
2009/07/21 11:00,  15.941,  13.892,  12.787,  11.295,    9.06,   0.213,   577.4,   234.2, 
2009/07/21 11:15,  16.192,  14.046,  12.798,  11.267,    9.73,   0.213,   589.1,        , 
2009/07/21 11:30,  16.501,  14.184,  12.842,  11.288,   10.48,   0.212,   597.8,   215.2, 
2009/07/21 11:45,  16.780,  14.340,  12.875,  11.266,   11.16,   0.212,   605.3,        , 
2009/07/21 12:00,  17.084,  14.486,  12.889,  11.242,   11.76,   0.212,   610.6,   229.3, 
2009/07/21 12:15,  17.439,  14.663,  12.916,  11.250,   12.23,   0.212,   612.3,        , 
2009/07/21 12:30,  17.867,  14.882,  12.953,  11.216,   12.55,   0.211,   612.3,   241.0, 
2009/07/21 12:45,  18.242,  15.049,  13.004,  11.199,   12.76,   0.211,   610.2,        , 
2009/07/21 13:00,  18.636,  15.292,  13.072,  11.132,   12.75,   0.210,   605.9,   248.6, 
2009/07/21 13:15,  18.970,  15.484,  13.145,  11.153,   12.57,   0.210,   599.3,        , 
2009/07/21 13:30,  19.234,  15.677,  13.176,  11.140,   12.46,   0.210,   588.4,   232.7, 
2009/07/21 13:45,  19.377,  15.868,  13.248,  11.137,   12.25,   0.210,   576.7,        , 
2009/07/21 14:00,  19.429,  16.006,  13.296,  11.164,   11.81,   0.210,   560.8,   223.3, 
2009/07/21 14:15,  19.427,  16.156,  13.382,  11.150,   11.16,   0.211,   543.1,        , 
2009/07/21 14:30,  19.300,  16.293,  13.463,  11.134,   10.62,   0.211,   524.5,   215.9, 
2009/07/21 14:45,  19.148,  16.399,  13.519,  11.158,   10.12,   0.211,   503.8,        , 
2009/07/21 15:00,  19.056,  16.460,  13.600,  11.161,    9.67,   0.211,   481.4,   225.2, 
2009/07/21 15:15,  18.861,  16.481,  13.673,  11.150,    9.24,   0.212,   457.2,        , 
2009/07/21 15:30,  18.720,  16.489,  13.736,  11.160,    8.79,   0.212,   428.9,   173.6, 
2009/07/21 15:45,  18.549,  16.491,  13.810,  11.161,    8.41,   0.212,   400.1,        , 
2009/07/21 16:00,  18.353,  16.475,  13.856,  11.150,    8.00,   0.212,   370.3,   177.4, 
2009/07/21 16:15,  18.201,  16.450,  13.907,  11.155,    7.58,   0.212,   339.6,        , 
2009/07/21 16:30,  18.046,  16.435,  13.969,  11.179,    7.19,   0.212,   308.8,   143.6, 
2009/07/21 16:45,  17.848,  16.416,  14.021,  11.158,    6.76,   0.213,   275.5,        , 
2009/07/21 17:00,  17.742,  16.356,  14.044,  11.155,    6.37,   0.212,   242.0,   130.5, 
2009/07/21 17:15,  17.601,  16.316,  14.092,  11.178,    6.02,   0.213,   209.1,        , 
2009/07/21 17:30,  17.427,  16.251,  14.105,  11.195,    5.62,   0.213,   174.8,    77.7, 
2009/07/21 17:45,  17.267,  16.237,  14.172,  11.194,    5.27,   0.213,   142.0,        , 
2009/07/21 18:00,  17.102,  16.166,  14.189,  11.207,    4.91,   0.213,   105.3,    54.6, 
2009/07/21 18:15,  16.927,  16.093,  14.186,  11.182,    4.55,   0.213,    71.2,        , 
2009/07/21 18:30,  16.767,  16.015,  14.222,  11.205,    4.16,   0.213,    40.8,    34.8, 
2009/07/21 18:45,  16.684,  15.999,  14.281,  11.251,    3.78,   0.213,    12.1,        , 
2009/07/21 19:00,  16.564,  15.944,  14.310,  11.273,    3.42,   0.213,   -12.0,    17.5, 
2009/07/21 19:15,  16.438,  15.907,  14.380,  11.344,    3.05,   0.213,   -32.4,        , 
2009/07/21 19:30,  16.300,  15.826,  14.422,  11.374,    2.62,   0.213,   -45.1,     1.9, 
2009/07/21 19:45,  16.084,  15.806,  14.439,  11.420,    2.05,   0.213,   -50.2,        , 
2009/07/21 20:00,  15.886,  15.744,  14.472,  11.435,    1.36,   0.213,   -52.0,    -0.8, 
2009/07/21 20:15,  15.620,  15.629,  14.470,  11.436,    0.63,   0.213,   -51.1,        , 
2009/07/21 20:30,  15.381,  15.516,  14.468,  11.464,   -0.14,   0.213,   -47.5,    -1.7, 
2009/07/21 20:45,  15.118,  15.437,  14.474,  11.510,   -0.79,   0.214,   -42.1,        , 
2009/07/21 21:00,  14.884,  15.309,  14.473,  11.483,   -1.41,   0.214,   -40.9,    -1.3, 
2009/07/21 21:15,  14.649,  15.203,  14.449,  11.553,   -1.90,   0.214,   -36.3,        , 
2009/07/21 21:30,  14.440,  15.062,  14.450,  11.537,   -2.38,   0.214,   -31.5,   -47.2, 
2009/07/21 21:45,  14.224,  14.906,  14.426,  11.558,   -2.80,   0.214,   -24.6,        , 
2009/07/21 22:00,  14.039,  14.777,  14.380,  11.573,   -3.11,   0.214,   -20.5,   -93.0, 
2009/07/21 22:15,  13.856,  14.676,  14.361,  11.555,   -3.29,   0.214,   -17.5,        , 
2009/07/21 22:30,  13.688,  14.557,  14.320,  11.562,   -3.36,   0.214,   -15.1,    -4.4, 
2009/07/21 22:45,  13.564,  14.426,  14.281,  11.623,   -3.40,   0.214,   -15.1,        , 
2009/07/21 23:00,  13.447,  14.308,  14.253,  11.609,   -3.51,   0.214,   -14.6,     0.4, 
2009/07/21 23:15,  13.285,  14.154,  14.182,  11.591,   -3.60,   0.214,   -13.8,        , 
2009/07/21 23:30,  13.171,  14.116,  14.148,  11.603,   -3.73,   0.214,   -12.7,    -3.8, 
2009/07/21 23:45,  13.037,  13.991,  14.124,  11.620,   -3.84,   0.214,   -11.7,        , 
2009/07/22 00:00,  12.946,  13.916,  14.078,  11.618,   -3.98,   0.214,   -10.2,   -50.5, 
