# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 06 / Day: 08
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/06/08 07:15,  11.442,  11.594,  11.856,  10.474,   -0.81,   0.184,   210.3,        , 
2009/06/08 07:30,  11.536,  11.630,  11.849,  10.438,   -0.26,   0.184,   248.7,    74.8, 
2009/06/08 07:45,  11.678,  11.590,  11.798,  10.415,    0.41,   0.184,   339.8,        , 
2009/06/08 08:00,  11.823,  11.623,  11.764,  10.408,    1.24,   0.184,   292.9,   109.6, 
2009/06/08 08:15,  11.978,  11.667,  11.745,  10.417,    1.98,   0.184,   245.1,        , 
2009/06/08 08:30,  12.113,  11.674,  11.710,  10.401,    2.47,   0.183,   301.8,    86.0, 
2009/06/08 08:45,  12.234,  11.767,  11.681,  10.383,    2.92,   0.183,   409.2,        , 
2009/06/08 09:00,  12.384,  11.793,  11.684,  10.352,    3.59,   0.183,   468.2,   150.8, 
2009/06/08 09:15,  12.548,  11.865,  11.656,  10.360,    4.43,   0.183,   425.0,        , 
2009/06/08 09:30,  12.688,  11.912,  11.643,  10.372,    5.11,   0.183,   301.1,   124.7, 
2009/06/08 09:45,  12.857,  12.002,  11.660,  10.348,    5.42,   0.183,   450.6,        , 
2009/06/08 10:00,  13.086,  12.077,  11.666,  10.368,    6.22,   0.183,   495.0,   134.9, 
2009/06/08 10:15,  13.256,  12.138,  11.667,  10.329,    7.00,   0.182,   505.7,        , 
2009/06/08 10:30,  13.432,  12.259,  11.671,  10.300,    8.11,   0.182,   589.2,   162.0, 
2009/06/08 10:45,  13.705,  12.351,  11.701,  10.306,    9.42,   0.182,   593.7,        , 
2009/06/08 11:00,  13.960,  12.458,  11.684,  10.306,   10.63,   0.181,   599.7,   175.4, 
2009/06/08 11:15,  14.283,  12.591,  11.724,  10.301,   12.04,   0.181,   607.2,        , 
2009/06/08 11:30,  14.638,  12.698,  11.689,  10.294,   13.41,   0.181,   615.3,   205.1, 
2009/06/08 11:45,  15.022,  12.859,  11.762,  10.311,   14.73,   0.180,   610.5,        , 
2009/06/08 12:00,  15.534,  13.063,  11.780,  10.275,   15.79,   0.180,   597.9,   219.7, 
2009/06/08 12:15,  16.086,  13.303,  11.807,  10.270,   16.38,   0.179,   596.8,        , 
2009/06/08 12:30,  16.547,  13.509,  11.836,  10.253,   16.74,   0.178,   605.2,   197.4, 
2009/06/08 12:45,  17.030,  13.765,  11.875,  10.239,   17.07,   0.178,   599.7,        , 
2009/06/08 13:00,  17.504,  14.007,  11.937,  10.222,   17.13,   0.177,   579.0,   192.5, 
2009/06/08 13:15,  17.820,  14.266,  12.027,  10.208,   17.11,   0.177,   570.7,        , 
2009/06/08 13:30,  18.116,  14.503,  12.085,  10.212,   16.60,   0.177,   539.6,   170.2, 
2009/06/08 13:45,  18.187,  14.748,  12.162,  10.211,   16.03,   0.177,   521.0,        , 
2009/06/08 14:00,  18.172,  14.929,  12.227,  10.135,   15.21,   0.177,   573.7,   181.8, 
2009/06/08 14:15,  18.152,  15.024,  12.307,  10.120,   14.55,   0.177,   544.3,        , 
2009/06/08 14:30,  18.031,  15.190,  12.376,  10.109,   13.81,   0.177,   524.2,   183.4, 
2009/06/08 14:45,  17.859,  15.275,  12.480,  10.120,   13.08,   0.178,   500.2,        , 
2009/06/08 15:00,  17.625,  15.319,  12.539,  10.121,   12.40,   0.178,   465.6,   153.3, 
2009/06/08 15:15,  17.443,  15.339,  12.591,  10.103,   11.76,   0.178,   419.9,        , 
2009/06/08 15:30,  17.208,  15.378,  12.698,  10.137,   11.00,   0.178,   388.2,   122.2, 
2009/06/08 15:45,  16.980,  15.370,  12.771,  10.152,   10.17,   0.178,   351.7,        , 
2009/06/08 16:00,  16.805,  15.336,  12.838,  10.164,    9.30,   0.178,   312.7,    94.4, 
2009/06/08 16:15,  16.652,  15.305,  12.877,  10.181,    8.50,   0.178,   255.8,        , 
2009/06/08 16:30,  16.444,  15.242,  12.936,  10.185,    7.59,   0.178,   216.1,    57.8, 
2009/06/08 16:45,  16.274,  15.171,  12.988,  10.199,    6.67,   0.178,   188.3,        , 
2009/06/08 17:00,  16.105,  15.131,  13.021,  10.217,    5.93,   0.178,   144.1,    32.2, 
2009/06/08 17:15,  15.926,  15.076,  13.106,  10.241,    5.20,   0.178,   113.8,        , 
2009/06/08 17:30,  15.771,  15.008,  13.121,  10.234,    4.51,   0.179,    90.2,    12.7, 
2009/06/08 17:45,  15.618,  14.952,  13.148,  10.266,    3.92,   0.179,    75.9,        , 
2009/06/08 18:00,  15.466,  14.894,  13.189,  10.283,    3.46,   0.179,    56.5,     5.2, 
2009/06/08 18:15,  15.329,  14.820,  13.184,  10.295,    3.02,   0.179,    42.1,        , 
2009/06/08 18:30,  15.208,  14.757,  13.226,  10.310,    2.56,   0.179,    23.6,     2.2, 
2009/06/08 18:45,  15.061,  14.699,  13.262,  10.320,    2.09,   0.179,     7.5,        , 
2009/06/08 19:00,  14.902,  14.613,  13.284,  10.358,    1.61,   0.179,    -9.2,    -2.6, 
2009/06/08 19:15,  14.758,  14.556,  13.282,  10.351,    1.10,   0.179,   -24.2,        , 
2009/06/08 19:30,  14.567,  14.458,  13.300,  10.400,    0.55,   0.179,   -35.8,    -6.0, 
2009/06/08 19:45,  14.359,  14.382,  13.292,  10.396,   -0.06,   0.180,   -46.2,        , 
2009/06/08 20:00,  14.161,  14.297,  13.311,  10.418,   -0.72,   0.180,   -50.5,    -3.8, 
2009/06/08 20:15,  13.928,  14.206,  13.287,  10.442,   -1.42,   0.180,   -53.1,        , 
2009/06/08 20:30,  13.701,  14.092,  13.285,  10.470,   -2.19,   0.180,   -50.7,     0.6, 
2009/06/08 20:45,  13.453,  13.962,  13.277,  10.470,   -2.95,   0.180,   -48.1,        , 
2009/06/08 21:00,  13.218,  13.841,  13.276,  10.465,   -3.65,   0.180,   -44.0,    -2.4, 
2009/06/08 21:15,  12.978,  13.703,  13.256,  10.495,   -4.20,   0.180,   -38.9,        , 
2009/06/08 21:30,  12.776,  13.625,  13.221,  10.487,   -4.72,   0.181,   -37.2,    -5.4, 
2009/06/08 21:45,  12.585,  13.472,  13.199,  10.515,   -5.14,   0.181,   -36.9,        , 
2009/06/08 22:00,  12.402,  13.353,  13.181,  10.513,   -5.45,   0.181,   -36.6,    -2.3, 
2009/06/08 22:15,  12.210,  13.200,  13.120,  10.525,   -5.68,   0.181,   -34.9,        , 
2009/06/08 22:30,  12.061,  13.102,  13.106,  10.510,   -5.87,   0.181,   -33.0,    -6.2, 
2009/06/08 22:45,  11.914,  12.957,  13.003,  10.533,   -6.03,   0.181,   -29.1,        , 
2009/06/08 23:00,  11.760,  12.840,  12.999,  10.542,   -6.16,   0.181,   -28.5,    -6.5, 
2009/06/08 23:15,  11.610,  12.722,  12.980,  10.539,   -6.25,   0.181,   -26.4,        , 
2009/06/08 23:30,  11.500,  12.631,  12.909,  10.542,   -6.30,   0.181,   -25.1,    -5.8, 
2009/06/08 23:45,  11.368,  12.508,  12.878,  10.565,   -6.33,   0.182,   -24.0,        , 
2009/06/09 00:00,  11.279,  12.417,  12.794,  10.556,   -6.38,   0.182,   -24.1,    -5.8, 
