# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 07 / Day: 01
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/07/01 04:15,  10.846,  11.520,  11.950,  10.720,   -2.64,   0.188,   -82.8,        , 
2009/07/01 04:30,  10.771,  11.468,  11.916,  10.722,   -2.68,   0.188,   -78.3,   -58.0, 
2009/07/01 04:45,  10.680,  11.411,  11.899,  10.695,   -2.69,   0.188,   -67.9,        , 
2009/07/01 05:00,  10.703,  11.393,  11.863,  10.713,   -2.61,   0.188,   -54.0,   -59.8, 
2009/07/01 05:15,  10.663,  11.358,  11.843,  10.713,   -2.50,   0.188,   -37.2,        , 
2009/07/01 05:30,  10.689,  11.306,  11.797,  10.714,   -2.34,   0.188,   -20.3,   -33.9, 
2009/07/01 05:45,  10.693,  11.246,  11.770,  10.699,   -2.17,   0.188,     4.3,        , 
2009/07/01 06:00,  10.691,  11.222,  11.742,  10.711,   -1.97,   0.188,    36.2,   -15.1, 
2009/07/01 06:15,  10.756,  11.239,  11.696,  10.701,   -1.73,   0.188,    69.3,        , 
2009/07/01 06:30,  10.773,  11.202,  11.688,  10.700,   -1.51,   0.188,   104.4,    17.2, 
2009/07/01 06:45,  10.826,  11.195,  11.636,  10.660,   -1.23,   0.188,   139.9,        , 
2009/07/01 07:00,  10.880,  11.178,  11.621,  10.705,   -0.91,   0.188,   173.9,    55.1, 
2009/07/01 07:15,  10.976,  11.176,  11.583,  10.650,   -0.56,   0.188,   212.7,        , 
2009/07/01 07:30,  11.073,  11.203,  11.575,  10.657,   -0.20,   0.188,   248.4,    84.5, 
2009/07/01 07:45,  11.192,  11.226,  11.507,  10.694,    0.19,   0.188,   282.2,        , 
2009/07/01 08:00,  11.302,  11.234,  11.510,  10.662,    0.63,   0.188,   317.3,   117.8, 
2009/07/01 08:15,  11.394,  11.279,  11.483,  10.672,    1.12,   0.188,   352.5,        , 
2009/07/01 08:30,  11.512,  11.270,  11.472,  10.657,    1.67,   0.188,   385.6,   147.3, 
2009/07/01 08:45,  11.636,  11.335,  11.438,  10.645,    2.28,   0.188,   417.0,        , 
2009/07/01 09:00,  11.835,  11.378,  11.440,  10.644,    2.93,   0.188,   444.7,   190.8, 
2009/07/01 09:15,  12.023,  11.447,  11.447,  10.642,    3.68,   0.188,   472.6,        , 
2009/07/01 09:30,  12.268,  11.501,  11.448,  10.664,    4.41,   0.188,   499.4,   222.6, 
2009/07/01 09:45,  12.472,  11.594,  11.426,  10.635,    5.26,   0.188,   524.8,        , 
2009/07/01 10:00,  12.695,  11.675,  11.474,  10.653,    6.19,   0.187,   547.7,   238.2, 
2009/07/01 10:15,  12.985,  11.789,  11.467,  10.644,    7.09,   0.187,   568.6,        , 
2009/07/01 10:30,  13.291,  11.927,  11.485,  10.623,    8.11,   0.187,   586.0,   240.6, 
2009/07/01 10:45,  13.602,  12.040,  11.501,  10.624,    9.08,   0.187,   603.1,        , 
2009/07/01 11:00,  13.940,  12.178,  11.500,  10.660,   10.04,   0.186,   617.6,   276.8, 
2009/07/01 11:15,  14.315,  12.338,  11.514,  10.625,   10.91,   0.186,   628.4,        , 
2009/07/01 11:30,  14.688,  12.541,  11.540,  10.594,   11.67,   0.186,   637.3,   272.3, 
2009/07/01 11:45,  15.085,  12.700,  11.568,  10.607,   12.26,   0.186,   644.6,        , 
2009/07/01 12:00,  15.430,  12.869,  11.589,  10.605,   12.45,   0.185,   647.3,   282.3, 
2009/07/01 12:15,  15.763,  13.090,  11.611,  10.629,   12.45,   0.185,   649.4,        , 
2009/07/01 12:30,  16.079,  13.293,  11.686,  10.593,   12.02,   0.185,   648.5,   283.0, 
2009/07/01 12:45,  16.269,  13.488,  11.723,  10.557,   11.41,   0.185,   644.5,        , 
2009/07/01 13:00,  16.465,  13.654,  11.777,  10.561,   10.83,   0.185,   638.4,   272.2, 
2009/07/01 13:15,  16.571,  13.809,  11.848,  10.566,   10.42,   0.185,   630.8,        , 
2009/07/01 13:30,  16.536,  13.953,  11.920,  10.566,   10.05,   0.185,   620.4,   273.6, 
2009/07/01 13:45,  16.479,  14.092,  11.985,  10.606,    9.64,   0.185,   607.7,        , 
2009/07/01 14:00,  16.351,  14.145,  12.057,  10.568,    9.16,   0.186,   592.0,   240.3, 
2009/07/01 14:15,  16.206,  14.174,  12.081,  10.538,    8.73,   0.186,   574.0,        , 
2009/07/01 14:30,  16.101,  14.228,  12.152,  10.556,    8.33,   0.186,   553.6,   228.9, 
2009/07/01 14:45,  15.939,  14.248,  12.177,  10.572,    8.00,   0.186,   531.7,        , 
2009/07/01 15:00,  15.864,  14.244,  12.224,  10.525,    7.65,   0.186,   507.8,   223.2, 
2009/07/01 15:15,  15.727,  14.281,  12.261,  10.544,    7.23,   0.186,   483.8,        , 
2009/07/01 15:30,  15.585,  14.245,  12.347,  10.542,    6.67,   0.186,   457.1,   197.0, 
2009/07/01 15:45,  15.454,  14.222,  12.410,  10.498,    6.14,   0.186,   428.6,        , 
2009/07/01 16:00,  15.310,  14.201,  12.409,  10.529,    5.69,   0.186,   397.2,   163.9, 
2009/07/01 16:15,  15.175,  14.164,  12.447,  10.484,    5.31,   0.186,   364.7,        , 
2009/07/01 16:30,  15.040,  14.117,  12.459,  10.521,    4.92,   0.186,   331.2,   138.4, 
2009/07/01 16:45,  14.942,  14.101,  12.530,  10.508,    4.53,   0.186,   297.0,        , 
2009/07/01 17:00,  14.784,  14.066,  12.515,  10.505,    4.13,   0.186,   260.8,   109.8, 
2009/07/01 17:15,  14.675,  14.022,  12.515,  10.514,    3.80,   0.186,   224.2,        , 
2009/07/01 17:30,  14.555,  13.959,  12.553,  10.521,    3.46,   0.186,   186.8,    73.2, 
2009/07/01 17:45,  14.412,  13.935,  12.606,  10.541,    3.16,   0.186,   149.9,        , 
2009/07/01 18:00,  14.323,  13.898,  12.634,  10.520,    2.83,   0.186,   114.4,    47.6, 
2009/07/01 18:15,  14.159,  13.823,  12.620,  10.526,    2.52,   0.186,    79.4,        , 
2009/07/01 18:30,  14.043,  13.764,  12.647,  10.520,    2.22,   0.186,    46.7,     9.1, 
2009/07/01 18:45,  13.972,  13.724,  12.669,  10.534,    1.90,   0.186,    16.4,        , 
2009/07/01 19:00,  13.841,  13.656,  12.666,  10.549,    1.59,   0.186,   -12.1,   -25.8, 
2009/07/01 19:15,  13.692,  13.614,  12.694,  10.568,    1.28,   0.186,   -36.1,        , 
2009/07/01 19:30,  13.607,  13.572,  12.738,  10.602,    0.99,   0.186,   -55.0,   -56.8, 
2009/07/01 19:45,  13.504,  13.521,  12.724,  10.606,    0.68,   0.186,   -68.2,        , 
2009/07/01 20:00,  13.370,  13.459,  12.713,  10.647,    0.35,   0.186,   -77.3,   -94.2, 
2009/07/01 20:15,  13.226,  13.368,  12.719,  10.633,    0.08,   0.186,   -83.6,        , 
2009/07/01 20:30,  13.115,  13.325,  12.733,  10.619,   -0.17,   0.186,   -87.4,   -94.1, 
2009/07/01 20:45,  12.994,  13.245,  12.723,  10.646,   -0.40,   0.186,   -86.6,        , 
2009/07/01 21:00,  12.882,  13.147,  12.686,  10.643,   -0.56,   0.186,   -85.7,   -94.0, 
2009/07/01 21:15,  12.802,  13.105,  12.703,  10.650,   -0.72,   0.186,   -84.8,        , 
2009/07/01 21:30,  12.720,  13.019,  12.682,  10.674,   -0.85,   0.186,   -85.2,   -94.1, 
2009/07/01 21:45,  12.623,  12.960,  12.628,  10.679,   -0.95,   0.186,   -84.9,        , 
2009/07/01 22:00,  12.538,  12.912,  12.631,  10.667,   -1.03,   0.186,   -84.5,   -94.1, 
2009/07/01 22:15,  12.451,  12.856,  12.580,  10.685,   -1.09,   0.186,   -84.1,        , 
2009/07/01 22:30,  12.374,  12.776,  12.595,  10.689,   -1.15,   0.187,   -84.1,   -81.3, 
2009/07/01 22:45,  12.305,  12.713,  12.552,  10.668,   -1.18,   0.187,   -83.6,        , 
2009/07/01 23:00,  12.245,  12.680,  12.541,  10.693,   -1.21,   0.187,   -82.8,   -84.3, 
2009/07/01 23:15,  12.179,  12.583,  12.537,  10.698,   -1.25,   0.187,   -82.3,        , 
2009/07/01 23:30,  12.119,  12.533,  12.501,  10.707,   -1.31,   0.187,   -82.3,   -81.1, 
2009/07/01 23:45,  12.063,  12.517,  12.453,  10.707,   -1.36,   0.187,   -82.3,        , 
2009/07/02 00:00,  11.994,  12.452,  12.450,  10.674,   -1.42,   0.187,   -82.3,   -85.0, 
