# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 05 / Day: 31
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/05/31 05:00,  10.363,  10.967,  11.160,   9.160,   -2.70,   0.214,   -41.0,   -35.1, 
2009/05/31 05:15,  10.363,  10.901,  11.145,   9.158,   -2.56,   0.214,   -24.2,        , 
2009/05/31 05:30,  10.360,  10.874,  11.111,   9.143,   -2.34,   0.214,   -15.6,   -19.4, 
2009/05/31 05:45,  10.340,  10.793,  11.045,   9.151,   -2.10,   0.214,    10.3,        , 
2009/05/31 06:00,  10.355,  10.789,  11.009,   9.170,   -1.83,   0.214,    55.0,    -3.3, 
2009/05/31 06:15,  10.380,  10.770,  10.972,   9.180,   -1.43,   0.214,    90.9,        , 
2009/05/31 06:30,  10.460,  10.742,  10.960,   9.134,   -0.94,   0.214,   130.0,    26.3, 
2009/05/31 06:45,  10.542,  10.724,  10.911,   9.141,   -0.43,   0.214,   156.1,        , 
2009/05/31 07:00,  10.667,  10.711,  10.861,   9.148,    0.09,   0.213,   193.4,    47.6, 
2009/05/31 07:15,  10.750,  10.718,  10.878,   9.138,    0.59,   0.213,   219.9,        , 
2009/05/31 07:30,  10.891,  10.740,  10.817,   9.161,    1.04,   0.213,   251.9,    73.2, 
2009/05/31 07:45,  10.968,  10.767,  10.796,   9.132,    1.47,   0.213,   281.7,        , 
2009/05/31 08:00,  11.113,  10.782,  10.751,   9.120,    1.99,   0.213,   311.9,    99.5, 
2009/05/31 08:15,  11.192,  10.795,  10.748,   9.094,    2.59,   0.213,   341.4,        , 
2009/05/31 08:30,  11.320,  10.822,  10.711,   9.124,    3.25,   0.212,   372.4,   118.2, 
2009/05/31 08:45,  11.450,  10.875,  10.692,   9.106,    4.02,   0.212,   402.5,        , 
2009/05/31 09:00,  11.617,  10.944,  10.689,   9.107,    4.94,   0.212,   426.7,   136.9, 
2009/05/31 09:15,  11.828,  10.987,  10.686,   9.091,    6.07,   0.211,   453.9,        , 
2009/05/31 09:30,  12.024,  11.069,  10.686,   9.092,    7.19,   0.211,   464.3,   140.7, 
2009/05/31 09:45,  12.238,  11.167,  10.690,   9.084,    8.57,   0.211,   487.4,        , 
2009/05/31 10:00,  12.411,  11.228,  10.660,   9.083,   10.12,   0.210,   525.8,   149.5, 
2009/05/31 10:15,  12.702,  11.336,  10.681,   9.085,   11.79,   0.210,   549.0,        , 
2009/05/31 10:30,  12.940,  11.452,  10.686,   9.079,   13.74,   0.209,   529.5,   162.0, 
2009/05/31 10:45,  13.274,  11.574,  10.693,   9.083,   15.22,   0.209,   563.1,        , 
2009/05/31 11:00,  13.700,  11.753,  10.741,   9.074,   16.77,   0.208,   586.9,   158.2, 
2009/05/31 11:15,  14.222,  11.906,  10.731,   9.076,   18.21,   0.207,   610.1,        , 
2009/05/31 11:30,  14.806,  12.142,  10.757,   9.083,   19.30,   0.206,   605.8,   203.9, 
2009/05/31 11:45,  15.383,  12.344,  10.824,   9.034,   19.97,   0.205,   608.0,        , 
2009/05/31 12:00,  15.994,  12.644,  10.837,   9.060,   20.35,   0.204,   610.9,   174.8, 
2009/05/31 12:15,  16.587,  12.966,  10.914,   9.057,   20.57,   0.203,   610.5,        , 
2009/05/31 12:30,  17.130,  13.224,  10.954,   9.015,   20.52,   0.202,   586.3,   157.6, 
2009/05/31 12:45,  17.466,  13.545,  10.993,   9.023,   20.15,   0.201,   603.6,        , 
2009/05/31 13:00,  17.743,  13.791,  11.101,   9.031,   19.77,   0.201,   605.2,   151.8, 
2009/05/31 13:15,  18.006,  14.097,  11.178,   9.004,   19.37,   0.200,   587.5,        , 
2009/05/31 13:30,  18.115,  14.292,  11.245,   9.005,   18.83,   0.200,   568.7,   164.9, 
2009/05/31 13:45,  18.081,  14.497,  11.352,   8.999,   18.34,   0.200,   568.6,        , 
2009/05/31 14:00,  17.982,  14.650,  11.402,   8.990,   17.78,   0.200,   535.0,   160.9, 
2009/05/31 14:15,  17.797,  14.797,  11.491,   8.970,   16.80,   0.201,   536.2,        , 
2009/05/31 14:30,  17.624,  14.888,  11.575,   8.956,   16.04,   0.201,   488.7,   143.5, 
2009/05/31 14:45,  17.407,  14.941,  11.710,   8.955,   15.34,   0.201,   455.6,        , 
2009/05/31 15:00,  17.224,  14.944,  11.751,   8.991,   14.63,   0.201,   472.3,   101.0, 
2009/05/31 15:15,  17.091,  14.921,  11.802,   8.948,   14.10,   0.201,   447.7,        , 
2009/05/31 15:30,  16.914,  14.947,  11.893,   8.927,   13.54,   0.201,   432.9,   112.4, 
2009/05/31 15:45,  16.762,  14.943,  11.976,   8.975,   12.89,   0.201,   398.5,        , 
2009/05/31 16:00,  16.583,  14.864,  12.019,   8.956,   12.12,   0.201,   333.9,    85.0, 
2009/05/31 16:15,  16.402,  14.840,  12.076,   8.999,   11.12,   0.201,   203.2,        , 
2009/05/31 16:30,  16.210,  14.820,  12.141,   8.980,   10.04,   0.202,   309.3,    51.8, 
2009/05/31 16:45,  16.031,  14.722,  12.157,   8.972,    9.25,   0.202,   314.6,        , 
2009/05/31 17:00,  15.873,  14.657,  12.185,   8.964,    8.54,   0.202,   202.7,    52.4, 
2009/05/31 17:15,  15.720,  14.656,  12.272,   8.987,    7.71,   0.202,   120.2,        , 
2009/05/31 17:30,  15.622,  14.636,  12.316,   9.005,    6.91,   0.202,   130.0,    15.6, 
2009/05/31 17:45,  15.423,  14.542,  12.351,   9.012,    6.30,   0.202,   104.5,        , 
2009/05/31 18:00,  15.290,  14.480,  12.386,   9.060,    5.74,   0.202,    93.3,     7.8, 
2009/05/31 18:15,  15.195,  14.432,  12.431,   9.049,    5.33,   0.202,   133.6,        , 
2009/05/31 18:30,  15.051,  14.346,  12.441,   9.049,    5.10,   0.203,    88.2,    23.2, 
2009/05/31 18:45,  14.938,  14.279,  12.465,   9.061,    4.74,   0.203,    45.1,        , 
2009/05/31 19:00,  14.809,  14.247,  12.475,   9.097,    4.31,   0.203,     5.1,    -2.6, 
2009/05/31 19:15,  14.684,  14.169,  12.514,   9.107,    3.78,   0.203,    -6.8,        , 
2009/05/31 19:30,  14.531,  14.104,  12.540,   9.114,    3.25,   0.203,   -21.4,   -11.2, 
2009/05/31 19:45,  14.383,  14.062,  12.544,   9.168,    2.69,   0.203,   -40.0,        , 
2009/05/31 20:00,  14.196,  13.978,  12.537,   9.163,    1.98,   0.204,   -54.9,    -5.6, 
2009/05/31 20:15,  13.931,  13.875,  12.565,   9.212,    1.11,   0.204,   -55.8,        , 
2009/05/31 20:30,  13.644,  13.790,  12.538,   9.206,    0.13,   0.204,   -47.5,    -1.2, 
2009/05/31 20:45,  13.396,  13.675,  12.511,   9.224,   -0.83,   0.205,   -46.3,        , 
2009/05/31 21:00,  13.162,  13.566,  12.527,   9.228,   -1.63,   0.205,   -40.7,    -3.9, 
2009/05/31 21:15,  12.935,  13.451,  12.584,   9.244,   -2.26,   0.205,   -35.6,        , 
2009/05/31 21:30,  12.731,  13.316,  12.483,   9.260,   -2.64,   0.205,   -35.8,   -19.5, 
2009/05/31 21:45,  12.522,  13.197,  12.509,   9.281,   -3.04,   0.206,   -36.2,        , 
2009/05/31 22:00,  12.335,  13.073,  12.458,   9.294,   -3.41,   0.206,   -36.4,     5.5, 
2009/05/31 22:15,  12.129,  12.954,  12.457,   9.288,   -3.83,   0.206,   -32.4,        , 
2009/05/31 22:30,  11.924,  12.799,  12.408,   9.283,   -4.24,   0.206,   -29.0,    -2.9, 
2009/05/31 22:45,  11.742,  12.683,  12.379,   9.296,   -4.61,   0.207,   -25.7,        , 
2009/05/31 23:00,  11.554,  12.547,  12.356,   9.337,   -4.90,   0.207,   -27.4,   -19.4, 
2009/05/31 23:15,  11.368,  12.428,  12.285,   9.363,   -5.15,   0.207,   -23.6,        , 
2009/05/31 23:30,  11.231,  12.333,  12.257,   9.316,   -5.36,   0.207,   -17.6,    -3.1, 
2009/05/31 23:45,  11.119,  12.194,  12.211,   9.325,   -5.39,   0.207,   -20.3,        , 
2009/06/01 00:00,  10.999,  12.046,  12.158,   9.348,   -5.43,   0.208,   -23.3,    -0.6, 
