# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 05 / Day: 30
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/05/30 04:45,  10.009,  10.659,  10.900,   8.873,   -3.03,   0.219,   -67.1,        , 
2009/05/30 05:00,   9.988,  10.611,  10.851,   8.862,   -2.99,   0.219,   -50.2,   -54.7, 
2009/05/30 05:15,   9.985,  10.561,  10.838,   8.924,   -2.89,   0.219,   -29.7,        , 
2009/05/30 05:30,   9.946,  10.486,  10.818,   8.888,   -2.69,   0.219,    -4.9,   -34.8, 
2009/05/30 05:45,   9.947,  10.458,  10.738,   8.903,   -2.45,   0.219,    34.3,        , 
2009/05/30 06:00,   9.970,  10.433,  10.729,   8.877,   -2.13,   0.219,    70.7,    -3.1, 
2009/05/30 06:15,  10.019,  10.382,  10.659,   8.892,   -1.74,   0.219,    70.2,        , 
2009/05/30 06:30,  10.082,  10.410,  10.648,   8.905,   -1.43,   0.219,   108.4,     8.6, 
2009/05/30 06:45,  10.150,  10.381,  10.609,   8.856,   -1.07,   0.219,   137.6,        , 
2009/05/30 07:00,  10.189,  10.373,  10.552,   8.861,   -0.66,   0.219,   190.2,    45.6, 
2009/05/30 07:15,  10.273,  10.363,  10.547,   8.888,   -0.22,   0.219,   220.7,        , 
2009/05/30 07:30,  10.384,  10.378,  10.518,   8.891,    0.30,   0.218,   236.4,    72.1, 
2009/05/30 07:45,  10.481,  10.394,  10.509,   8.891,    0.82,   0.218,   254.8,        , 
2009/05/30 08:00,  10.602,  10.412,  10.459,   8.852,    1.43,   0.218,   291.9,    86.2, 
2009/05/30 08:15,  10.711,  10.423,  10.439,   8.873,    2.17,   0.218,   276.9,        , 
2009/05/30 08:30,  10.847,  10.447,  10.407,   8.869,    2.89,   0.218,   309.9,    93.5, 
2009/05/30 08:45,  10.996,  10.477,  10.399,   8.870,    3.58,   0.217,   324.1,        , 
2009/05/30 09:00,  11.175,  10.568,  10.390,   8.863,    4.20,   0.217,   448.9,   126.2, 
2009/05/30 09:15,  11.353,  10.605,  10.371,   8.889,    5.28,   0.217,   471.0,        , 
2009/05/30 09:30,  11.569,  10.676,  10.356,   8.846,    6.64,   0.216,   476.9,   168.6, 
2009/05/30 09:45,  11.784,  10.757,  10.368,   8.837,    8.10,   0.216,   479.6,        , 
2009/05/30 10:00,  11.976,  10.836,  10.363,   8.889,    9.50,   0.215,   501.8,   159.0, 
2009/05/30 10:15,  12.243,  10.955,  10.359,   8.870,   11.03,   0.215,   470.2,        , 
2009/05/30 10:30,  12.485,  11.049,  10.355,   8.839,   12.45,   0.214,   554.6,   178.5, 
2009/05/30 10:45,  12.855,  11.186,  10.390,   8.870,   14.30,   0.214,   595.4,        , 
2009/05/30 11:00,  13.329,  11.322,  10.388,   8.851,   16.53,   0.213,   589.7,   212.7, 
2009/05/30 11:15,  13.838,  11.516,  10.399,   8.861,   17.97,   0.212,   592.5,        , 
2009/05/30 11:30,  14.399,  11.728,  10.432,   8.832,   19.16,   0.211,   622.3,   189.8, 
2009/05/30 11:45,  15.081,  12.018,  10.501,   8.850,   19.93,   0.210,   627.6,        , 
2009/05/30 12:00,  15.765,  12.258,  10.513,   8.856,   20.55,   0.208,   631.7,   209.0, 
2009/05/30 12:15,  16.413,  12.584,  10.564,   8.827,   20.82,   0.207,   634.0,        , 
2009/05/30 12:30,  17.033,  12.906,  10.612,   8.820,   20.97,   0.206,   639.0,   211.8, 
2009/05/30 12:45,  17.448,  13.228,  10.667,   8.818,   20.74,   0.205,   589.6,        , 
2009/05/30 13:00,  17.684,  13.522,  10.737,   8.812,   19.91,   0.205,   602.2,   171.5, 
2009/05/30 13:15,  17.810,  13.822,  10.819,   8.793,   19.45,   0.205,   612.8,        , 
2009/05/30 13:30,  17.885,  14.046,  10.910,   8.797,   19.02,   0.205,   604.0,   190.8, 
2009/05/30 13:45,  17.769,  14.227,  11.027,   8.769,   18.57,   0.205,   590.4,        , 
2009/05/30 14:00,  17.607,  14.351,  11.088,   8.755,   17.68,   0.205,   574.3,   193.3, 
2009/05/30 14:15,  17.445,  14.474,  11.181,   8.762,   16.92,   0.205,   556.2,        , 
2009/05/30 14:30,  17.229,  14.537,  11.243,   8.739,   16.16,   0.205,   532.5,   162.6, 
2009/05/30 14:45,  16.950,  14.550,  11.346,   8.731,   15.58,   0.206,   520.1,        , 
2009/05/30 15:00,  16.722,  14.563,  11.438,   8.721,   15.08,   0.206,   493.5,   149.1, 
2009/05/30 15:15,  16.538,  14.556,  11.488,   8.717,   14.37,   0.206,   468.0,        , 
2009/05/30 15:30,  16.358,  14.524,  11.548,   8.748,   13.62,   0.206,   430.7,   128.2, 
2009/05/30 15:45,  16.126,  14.502,  11.639,   8.724,   12.79,   0.206,   404.1,        , 
2009/05/30 16:00,  15.955,  14.417,  11.661,   8.761,   11.82,   0.206,   376.3,   106.8, 
2009/05/30 16:15,  15.756,  14.407,  11.726,   8.737,   10.86,   0.207,   343.7,        , 
2009/05/30 16:30,  15.571,  14.337,  11.755,   8.745,    9.90,   0.207,   317.1,    94.2, 
2009/05/30 16:45,  15.393,  14.260,  11.800,   8.717,    8.98,   0.207,   286.6,        , 
2009/05/30 17:00,  15.220,  14.226,  11.830,   8.740,    8.08,   0.207,   250.4,    64.0, 
2009/05/30 17:15,  15.101,  14.172,  11.880,   8.711,    7.29,   0.207,   215.7,        , 
2009/05/30 17:30,  14.939,  14.117,  11.904,   8.736,    6.58,   0.207,   178.4,    32.5, 
2009/05/30 17:45,  14.835,  14.057,  11.965,   8.753,    5.95,   0.207,   123.2,        , 
2009/05/30 18:00,  14.711,  13.999,  12.008,   8.806,    5.30,   0.207,    12.5,     7.3, 
2009/05/30 18:15,  14.566,  13.939,  12.066,   8.826,    4.58,   0.207,    55.1,        , 
2009/05/30 18:30,  14.425,  13.887,  12.077,   8.851,    4.21,   0.207,    53.5,   -21.7, 
2009/05/30 18:45,  14.314,  13.832,  12.105,   8.864,    3.95,   0.208,    52.3,        , 
2009/05/30 19:00,  14.199,  13.722,  12.115,   8.880,    3.58,   0.208,     1.7,   -29.3, 
2009/05/30 19:15,  14.053,  13.708,  12.160,   8.898,    3.04,   0.208,   -19.1,        , 
2009/05/30 19:30,  13.898,  13.613,  12.160,   8.914,    2.48,   0.208,   -29.5,   -35.0, 
2009/05/30 19:45,  13.731,  13.538,  12.155,   8.915,    1.99,   0.208,   -39.4,        , 
2009/05/30 20:00,  13.564,  13.445,  12.132,   8.935,    1.48,   0.209,   -51.2,   -10.7, 
2009/05/30 20:15,  13.366,  13.389,  12.125,   8.932,    0.84,   0.209,   -64.2,        , 
2009/05/30 20:30,  13.131,  13.280,  12.163,   8.965,    0.02,   0.209,   -60.2,   -16.4, 
2009/05/30 20:45,  12.914,  13.184,  12.122,   8.988,   -0.68,   0.209,   -53.6,        , 
2009/05/30 21:00,  12.741,  13.055,  12.126,   8.984,   -1.00,   0.210,   -54.6,   -39.2, 
2009/05/30 21:15,  12.629,  12.952,  12.079,   8.982,   -1.07,   0.210,   -49.4,        , 
2009/05/30 21:30,  12.510,  12.868,  12.064,   8.975,   -1.14,   0.210,   -62.9,   -42.3, 
2009/05/30 21:45,  12.378,  12.752,  12.049,   9.004,   -1.28,   0.210,   -64.7,        , 
2009/05/30 22:00,  12.285,  12.660,  12.011,   8.987,   -1.38,   0.210,   -53.6,   -49.1, 
2009/05/30 22:15,  12.181,  12.582,  11.993,   8.992,   -1.37,   0.210,   -55.4,        , 
2009/05/30 22:30,  12.087,  12.474,  11.970,   9.024,   -1.35,   0.211,   -49.0,   -44.7, 
2009/05/30 22:45,  12.052,  12.397,  11.938,   8.994,   -1.28,   0.211,   -44.9,        , 
2009/05/30 23:00,  11.977,  12.330,  11.902,   9.011,   -1.21,   0.211,   -54.9,   -45.8, 
2009/05/30 23:15,  11.901,  12.247,  11.874,   9.017,   -1.24,   0.211,   -59.3,        , 
2009/05/30 23:30,  11.820,  12.206,  11.833,   9.032,   -1.33,   0.211,   -53.6,   -41.7, 
2009/05/30 23:45,  11.742,  12.147,  11.809,   9.066,   -1.44,   0.211,   -54.9,        , 
2009/05/31 00:00,  11.643,  12.041,  11.772,   9.061,   -1.54,   0.211,   -53.6,   -39.0, 
