# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 06 / Day: 14
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/06/14 05:45,  10.886,  11.566,  12.139,  10.794,   -3.06,   0.178,    -6.0,        , 
2009/06/14 06:00,  10.873,  11.545,  12.105,  10.784,   -2.98,   0.178,    58.5,     6.4, 
2009/06/14 06:15,  10.871,  11.518,  12.069,  10.800,   -2.72,   0.178,    78.3,        , 
2009/06/14 06:30,  10.920,  11.488,  11.983,  10.772,   -2.42,   0.178,   110.1,    42.9, 
2009/06/14 06:45,  10.960,  11.448,  11.996,  10.795,   -2.10,   0.178,   153.4,        , 
2009/06/14 07:00,  10.998,  11.439,  11.929,  10.754,   -1.74,   0.178,   142.5,    61.4, 
2009/06/14 07:15,  11.053,  11.412,  11.895,  10.763,   -1.37,   0.178,   206.0,        , 
2009/06/14 07:30,  11.185,  11.406,  11.864,  10.720,   -0.78,   0.178,   187.4,    75.8, 
2009/06/14 07:45,  11.272,  11.432,  11.819,  10.747,   -0.28,   0.178,   246.8,        , 
2009/06/14 08:00,  11.348,  11.446,  11.819,  10.744,    0.12,   0.178,   242.2,    98.8, 
2009/06/14 08:15,  11.425,  11.459,  11.785,  10.730,    0.43,   0.178,   308.5,        , 
2009/06/14 08:30,  11.534,  11.472,  11.769,  10.690,    1.00,   0.178,   407.7,   168.1, 
2009/06/14 08:45,  11.693,  11.513,  11.739,  10.704,    1.72,   0.178,   374.1,        , 
2009/06/14 09:00,  11.808,  11.540,  11.719,  10.700,    2.33,   0.178,   367.1,   166.1, 
2009/06/14 09:15,  11.955,  11.597,  11.685,  10.701,    2.89,   0.178,   455.8,        , 
2009/06/14 09:30,  12.107,  11.608,  11.705,  10.689,    3.75,   0.178,   501.4,   213.9, 
2009/06/14 09:45,  12.279,  11.686,  11.656,  10.697,    4.89,   0.178,   488.3,        , 
2009/06/14 10:00,  12.453,  11.734,  11.631,  10.709,    5.97,   0.178,   305.2,   155.4, 
2009/06/14 10:15,  12.614,  11.825,  11.646,  10.681,    6.35,   0.178,   553.8,        , 
2009/06/14 10:30,  12.845,  11.914,  11.668,  10.678,    7.48,   0.177,   590.7,   216.8, 
2009/06/14 10:45,  13.068,  12.024,  11.665,  10.672,    8.78,   0.177,   389.6,        , 
2009/06/14 11:00,  13.227,  12.110,  11.681,  10.675,    8.62,   0.177,   450.1,   172.7, 
2009/06/14 11:15,  13.474,  12.212,  11.694,  10.643,    8.87,   0.177,   621.3,        , 
2009/06/14 11:30,  13.847,  12.315,  11.733,  10.626,   10.34,   0.177,   614.5,   225.0, 
2009/06/14 11:45,  14.179,  12.451,  11.716,  10.617,   11.80,   0.176,   628.6,        , 
2009/06/14 12:00,  14.570,  12.585,  11.694,  10.622,   12.76,   0.176,   591.6,   242.9, 
2009/06/14 12:15,  14.988,  12.769,  11.739,  10.614,   13.42,   0.175,   625.8,        , 
2009/06/14 12:30,  15.358,  12.941,  11.758,  10.603,   14.00,   0.175,   623.8,   220.0, 
2009/06/14 12:45,  15.690,  13.152,  11.768,  10.581,   14.60,   0.175,   621.2,        , 
2009/06/14 13:00,  16.059,  13.364,  11.840,  10.587,   15.25,   0.175,   615.8,   234.4, 
2009/06/14 13:15,  16.422,  13.555,  11.867,  10.565,   15.82,   0.174,   608.6,        , 
2009/06/14 13:30,  16.766,  13.760,  11.948,  10.571,   16.05,   0.174,   599.0,   226.2, 
2009/06/14 13:45,  17.078,  13.990,  11.992,  10.547,   15.65,   0.174,   587.5,        , 
2009/06/14 14:00,  17.329,  14.204,  12.062,  10.518,   14.94,   0.174,   573.8,   223.4, 
2009/06/14 14:15,  17.378,  14.418,  12.127,  10.487,   14.25,   0.174,   557.5,        , 
2009/06/14 14:30,  17.385,  14.586,  12.217,  10.502,   13.30,   0.174,   538.9,   217.5, 
2009/06/14 14:45,  17.240,  14.673,  12.247,  10.504,   12.24,   0.174,   519.8,        , 
2009/06/14 15:00,  17.060,  14.768,  12.349,  10.504,   11.23,   0.174,   497.3,   199.5, 
2009/06/14 15:15,  16.905,  14.810,  12.383,  10.517,   10.43,   0.175,   473.9,        , 
2009/06/14 15:30,  16.698,  14.853,  12.458,  10.518,    9.69,   0.175,   450.1,   183.4, 
2009/06/14 15:45,  16.453,  14.870,  12.547,  10.508,    8.90,   0.175,   423.0,        , 
2009/06/14 16:00,  16.250,  14.849,  12.604,  10.525,    8.12,   0.175,   394.5,   157.6, 
2009/06/14 16:15,  16.039,  14.775,  12.652,  10.527,    7.43,   0.175,   365.6,        , 
2009/06/14 16:30,  15.858,  14.754,  12.701,  10.513,    6.73,   0.175,   334.9,   134.4, 
2009/06/14 16:45,  15.674,  14.713,  12.759,  10.527,    6.08,   0.175,   303.8,        , 
2009/06/14 17:00,  15.512,  14.645,  12.784,  10.500,    5.42,   0.175,   271.2,   106.9, 
2009/06/14 17:15,  15.346,  14.596,  12.828,  10.523,    4.86,   0.175,   238.5,        , 
2009/06/14 17:30,  15.193,  14.518,  12.848,  10.558,    4.29,   0.175,   206.3,    82.1, 
2009/06/14 17:45,  15.012,  14.457,  12.892,  10.535,    3.75,   0.175,   173.4,        , 
2009/06/14 18:00,  14.890,  14.366,  12.924,  10.549,    3.26,   0.175,   139.6,    56.1, 
2009/06/14 18:15,  14.724,  14.331,  12.942,  10.573,    2.79,   0.175,   107.8,        , 
2009/06/14 18:30,  14.588,  14.296,  12.985,  10.568,    2.27,   0.175,    76.8,    23.5, 
2009/06/14 18:45,  14.427,  14.213,  12.997,  10.608,    1.83,   0.175,    46.6,        , 
2009/06/14 19:00,  14.275,  14.162,  13.028,  10.632,    1.42,   0.175,    19.5,     1.9, 
2009/06/14 19:15,  14.146,  14.115,  13.033,  10.664,    0.99,   0.176,    -5.4,        , 
2009/06/14 19:30,  14.007,  14.038,  13.058,  10.665,    0.55,   0.176,   -26.9,   -25.4, 
2009/06/14 19:45,  13.832,  13.938,  13.071,  10.676,    0.11,   0.176,   -43.9,        , 
2009/06/14 20:00,  13.674,  13.825,  13.049,  10.718,   -0.35,   0.176,   -55.2,   -37.0, 
2009/06/14 20:15,  13.472,  13.733,  13.039,  10.716,   -0.77,   0.176,   -62.3,        , 
2009/06/14 20:30,  13.301,  13.641,  13.041,  10.708,   -1.17,   0.176,   -65.9,   -44.9, 
2009/06/14 20:45,  13.115,  13.562,  13.015,  10.717,   -1.51,   0.176,   -63.8,        , 
2009/06/14 21:00,  12.992,  13.443,  12.980,  10.708,   -1.79,   0.176,   -63.6,   -42.9, 
2009/06/14 21:15,  12.884,  13.361,  12.966,  10.703,   -2.03,   0.176,   -64.0,        , 
2009/06/14 21:30,  12.719,  13.290,  12.958,  10.716,   -2.22,   0.176,   -63.8,   -33.3, 
2009/06/14 21:45,  12.630,  13.191,  12.941,  10.751,   -2.38,   0.176,   -62.3,        , 
2009/06/14 22:00,  12.499,  13.103,  12.918,  10.724,   -2.55,   0.176,   -61.9,   -36.2, 
2009/06/14 22:15,  12.371,  13.006,  12.893,  10.736,   -2.71,   0.176,   -61.0,        , 
2009/06/14 22:30,  12.258,  12.900,  12.838,  10.748,   -2.89,   0.177,   -61.1,   -39.5, 
2009/06/14 22:45,  12.180,  12.853,  12.808,  10.764,   -3.02,   0.177,   -61.8,        , 
2009/06/14 23:00,  12.030,  12.754,  12.761,  10.791,   -3.12,   0.177,   -61.0,   -28.5, 
2009/06/14 23:15,  11.944,  12.661,  12.727,  10.742,   -3.20,   0.177,   -60.7,        , 
2009/06/14 23:30,  11.849,  12.602,  12.752,  10.787,   -3.31,   0.177,   -61.3,   -35.7, 
2009/06/14 23:45,  11.754,  12.543,  12.695,  10.766,   -3.40,   0.177,   -61.3,        , 
2009/06/15 00:00,  11.653,  12.445,  12.641,  10.786,   -3.46,   0.177,   -61.7,   -31.8, 
