# Data from UBC Energy Balance Station <Westham Island>
# Year: 2009 / Month: 08 / Day: 02
# All times in PST
# T_1   : Soil temperature at  5 cm depth in deg C
# T_2   : Soil temperature at 10 cm depth in deg C
# T_3   : Soil temperature at 20 cm depth in deg C
# T_4   : Soil temperature at 50 cm depth in deg C
# QG    : Soil heat flux density at 7.5 cm depth in W m^-2
# VWC   : Soil volumetric water content at 7.5 cm depth in m^3 m^-3
# Q*    : Net all-wave radiation at 2 m height in W m^-2
# QH    : Turbulent sensible heat flux density at 2 m height in W m^-2 (every 30 min)

"TIME (PST)"    ,   "T_1",   "T_2",   "T_3",   "T_4",    "QG",   "WVC",    "Q*",    "QG",
2009/08/02 14:30,  18.575,  16.392,  14.443,  12.774,    8.55,   0.232,   505.5,   220.6, 
2009/08/02 14:45,  18.593,  16.465,  14.489,  12.794,    8.27,   0.232,   484.7,        , 
2009/08/02 15:00,  18.555,  16.543,  14.564,  12.761,    7.98,   0.232,   460.7,   187.7, 
2009/08/02 15:15,  18.510,  16.590,  14.607,  12.723,    7.70,   0.232,   434.3,        , 
2009/08/02 15:30,  18.470,  16.632,  14.637,  12.741,    7.42,   0.232,   406.5,   178.7, 
2009/08/02 15:45,  18.368,  16.644,  14.664,  12.732,    7.16,   0.232,   377.8,        , 
2009/08/02 16:00,  18.333,  16.686,  14.711,  12.716,    6.89,   0.232,   346.6,   155.3, 
2009/08/02 16:15,  18.240,  16.667,  14.670,  12.721,    6.64,   0.232,   316.7,        , 
2009/08/02 16:30,  18.107,  16.697,  14.727,  12.715,    6.31,   0.232,   285.3,   133.3, 
2009/08/02 16:45,  17.998,  16.676,  14.828,  12.709,    6.00,   0.233,   251.9,        , 
2009/08/02 17:00,  17.932,  16.669,  14.893,  12.726,    5.73,   0.233,   218.4,   108.7, 
2009/08/02 17:15,  17.840,  16.635,  14.928,  12.716,    5.45,   0.233,   183.7,        , 
2009/08/02 17:30,  17.712,  16.605,  14.965,  12.724,    5.18,   0.233,   149.9,    75.9, 
2009/08/02 17:45,  17.618,  16.603,  14.988,  12.729,    4.89,   0.233,   116.7,        , 
2009/08/02 18:00,  17.523,  16.612,  15.023,  12.737,    4.61,   0.233,    84.6,    42.3, 
2009/08/02 18:15,  17.423,  16.545,  15.024,  12.721,    4.32,   0.233,    53.5,        , 
2009/08/02 18:30,  17.296,  16.533,  15.091,  12.761,    4.02,   0.233,    24.5,    23.5, 
2009/08/02 18:45,  17.194,  16.525,  15.127,  12.748,    3.70,   0.233,    -1.7,        , 
2009/08/02 19:00,  17.125,  16.485,  15.177,  12.803,    3.36,   0.233,   -22.4,     5.8, 
2009/08/02 19:15,  17.014,  16.485,  15.221,  12.842,    2.99,   0.233,   -38.6,        , 
2009/08/02 19:30,  16.861,  16.453,  15.242,  12.857,    2.57,   0.233,   -46.6,    -2.7, 
2009/08/02 19:45,  16.684,  16.381,  15.294,  12.905,    2.00,   0.233,   -49.1,        , 
2009/08/02 20:00,  16.482,  16.359,  15.316,  12.908,    1.31,   0.234,   -48.9,    -0.8, 
2009/08/02 20:15,  16.230,  16.260,  15.323,  12.905,    0.64,   0.234,   -46.2,        , 
2009/08/02 20:30,  16.019,  16.177,  15.331,  12.923,   -0.06,   0.234,   -43.4,     1.5, 
2009/08/02 20:45,  15.790,  16.084,  15.297,  12.934,   -0.74,   0.234,   -44.5,        , 
2009/08/02 21:00,  15.586,  16.003,  15.318,  12.987,   -1.34,   0.234,   -38.1,    -3.2, 
2009/08/02 21:15,  15.395,  15.875,  15.325,  12.965,   -1.78,   0.234,   -46.4,        , 
2009/08/02 21:30,  15.211,  15.799,  15.332,  12.952,   -2.03,   0.234,   -47.8,   -13.1, 
2009/08/02 21:45,  15.048,  15.679,  15.277,  13.016,   -2.33,   0.234,   -41.5,        , 
2009/08/02 22:00,  14.864,  15.564,  15.274,  12.968,   -2.71,   0.235,   -33.5,     8.9, 
2009/08/02 22:15,  14.693,  15.462,  15.246,  13.006,   -3.07,   0.235,   -31.5,        , 
2009/08/02 22:30,  14.565,  15.350,  15.228,  13.001,   -3.31,   0.235,   -23.6,    -7.2, 
2009/08/02 22:45,  14.445,  15.261,  15.177,  13.007,   -3.37,   0.235,   -20.9,        , 
2009/08/02 23:00,  14.294,  15.140,  15.165,  13.008,   -3.51,   0.235,   -20.1,    -1.6, 
2009/08/02 23:15,  14.116,  15.038,  15.119,  13.023,   -3.76,   0.235,   -19.5,        , 
2009/08/02 23:30,  13.972,  14.945,  15.093,  13.005,   -3.98,   0.235,   -19.7,     1.7, 
2009/08/02 23:45,  13.911,  14.835,  15.040,  13.021,   -4.06,   0.235,   -19.9,        , 
2009/08/03 00:00,  13.831,  14.741,  14.998,  12.999,   -3.90,   0.235,   -18.9,   -18.1, 
