# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 23
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/23 07:40,   395.6,   106.2,   337.8,   421.0,        ,        , 
2010/07/23 07:50,   415.7,   110.1,   336.6,   426.0,        ,        , 
2010/07/23 08:00,   442.2,   116.0,   328.8,   420.1,    15.5,    76.0, 
2010/07/23 08:10,   472.1,   121.6,   330.8,   424.0,        ,        , 
2010/07/23 08:20,   496.7,   126.3,   331.2,   428.1,        ,        , 
2010/07/23 08:30,   527.6,   132.6,   331.1,   430.4,    16.4,    77.3, 
2010/07/23 08:40,   558.7,   137.6,   336.8,   440.8,        ,        , 
2010/07/23 08:50,   583.2,   141.4,   336.3,   441.8,        ,        , 
2010/07/23 09:00,   606.2,   145.4,   340.1,   449.9,    16.5,    76.1, 
2010/07/23 09:10,   631.0,   149.9,   339.0,   449.6,        ,        , 
2010/07/23 09:20,   654.3,   153.2,   339.9,   452.1,        ,        , 
2010/07/23 09:30,   677.2,   156.2,   343.9,   459.3,    16.9,    79.4, 
2010/07/23 09:40,   699.9,   159.5,   342.3,   460.0,        ,        , 
2010/07/23 09:50,   720.0,   162.9,   340.9,   458.6,        ,        , 
2010/07/23 10:00,   738.1,   165.7,   343.9,   463.2,    17.4,    78.2, 
2010/07/23 10:10,   755.2,   168.6,   342.3,   461.5,        ,        , 
2010/07/23 10:20,   773.2,   170.6,   346.9,   469.7,        ,        , 
2010/07/23 10:30,   790.4,   172.8,   346.3,   468.1,    17.5,    77.5, 
2010/07/23 10:40,   805.0,   174.8,   346.7,   467.9,        ,        , 
2010/07/23 10:50,   818.1,   175.8,   349.5,   471.2,        ,        , 
2010/07/23 11:00,   829.6,   177.8,   348.3,   471.5,    17.5,    77.0, 
2010/07/23 11:10,   840.7,   178.6,   352.2,   476.5,        ,        , 
2010/07/23 11:20,   850.4,   179.4,   354.0,   480.1,        ,        , 
2010/07/23 11:30,   859.1,   180.8,   349.5,   472.5,    17.8,    75.7, 
2010/07/23 11:40,   867.4,   181.6,   351.6,   477.4,        ,        , 
2010/07/23 11:50,   872.7,   181.9,   352.8,   480.2,        ,        , 
2010/07/23 12:00,   877.2,   181.8,   356.3,   483.8,    18.0,    76.2, 
2010/07/23 12:10,   880.0,   182.9,   351.1,   478.3,        ,        , 
2010/07/23 12:20,   883.0,   182.4,   355.3,   484.8,        ,        , 
2010/07/23 12:30,   883.7,   182.4,   355.6,   485.6,    18.1,    76.1, 
2010/07/23 12:40,   881.7,   181.9,   356.7,   489.3,        ,        , 
2010/07/23 12:50,   878.7,   181.4,   356.9,   490.0,        ,        , 
2010/07/23 13:00,   873.9,   181.0,   356.7,   490.1,    18.4,    74.4, 
2010/07/23 13:10,   867.8,   180.7,   352.5,   481.5,        ,        , 
2010/07/23 13:20,   859.6,   179.4,   356.6,   488.5,        ,        , 
2010/07/23 13:30,   848.2,   178.1,   355.2,   487.2,    18.7,    73.7, 
2010/07/23 13:40,   836.6,   176.7,   357.1,   489.5,        ,        , 
2010/07/23 13:50,   825.4,   175.4,   353.7,   486.2,        ,        , 
2010/07/23 14:00,   814.3,   173.8,   355.9,   490.0,    19.1,    74.2, 
2010/07/23 14:10,   802.1,   172.4,   352.3,   483.9,        ,        , 
2010/07/23 14:20,   788.7,   170.6,   348.8,   478.7,        ,        , 
2010/07/23 14:30,   773.7,   167.7,   353.6,   486.9,    19.3,    71.2, 
2010/07/23 14:40,   757.6,   166.4,   347.7,   478.7,        ,        , 
2010/07/23 14:50,   741.0,   164.0,   345.1,   473.5,        ,        , 
2010/07/23 15:00,   721.6,   160.7,   347.5,   474.8,    19.5,    70.6, 
2010/07/23 15:10,   701.0,   157.5,   349.1,   475.1,        ,        , 
2010/07/23 15:20,   679.2,   154.0,   350.3,   477.0,        ,        , 
2010/07/23 15:30,   656.3,   150.2,   351.1,   479.2,    19.5,    66.4, 
2010/07/23 15:40,   632.5,   146.9,   348.5,   475.6,        ,        , 
2010/07/23 15:50,   606.8,   144.0,   342.7,   467.2,        ,        , 
2010/07/23 16:00,   578.8,   140.5,   340.3,   462.3,    19.9,    67.5, 
2010/07/23 16:10,   549.4,   136.6,   339.9,   461.2,        ,        , 
2010/07/23 16:20,   521.9,   132.8,   336.7,   455.1,        ,        , 
2010/07/23 16:30,   496.1,   128.4,   337.7,   452.7,    20.3,    69.7, 
2010/07/23 16:40,   471.2,   124.0,   336.8,   450.0,        ,        , 
2010/07/23 16:50,   448.6,   119.1,   337.4,   449.8,        ,        , 
2010/07/23 17:00,   423.5,   112.9,   341.5,   453.8,    20.0,    68.4, 
2010/07/23 17:10,   394.9,   107.1,   338.3,   448.9,        ,        , 
2010/07/23 17:20,   364.5,   101.4,   335.0,   444.4,        ,        , 
2010/07/23 17:30,   335.0,    96.1,   333.2,   441.5,    20.1,    65.9, 
2010/07/23 17:40,   305.3,    90.5,   330.8,   437.3,        ,        , 
2010/07/23 17:50,   276.6,    85.3,   332.0,   436.3,        ,        , 
2010/07/23 18:00,   251.7,    80.9,   330.1,   431.6,    20.6,    66.6, 
2010/07/23 18:10,   223.6,    74.4,   331.4,   430.4,        ,        , 
2010/07/23 18:20,   197.4,    67.2,   329.7,   425.8,        ,        , 
2010/07/23 18:30,   172.0,    60.5,   327.2,   421.2,    20.6,    64.7, 
2010/07/23 18:40,   146.3,    53.6,   327.1,   418.2,        ,        , 
2010/07/23 18:50,   122.6,    46.9,   324.5,   414.4,        ,        , 
2010/07/23 19:00,    99.7,    39.5,   324.7,   411.3,    20.9,    65.1, 
2010/07/23 19:10,    76.4,    28.8,   324.2,   406.7,        ,        , 
2010/07/23 19:20,    54.6,    18.9,   323.9,   402.0,        ,        , 
2010/07/23 19:30,    17.4,     3.7,   319.7,   394.3,    20.6,    65.4, 
2010/07/23 19:40,     8.6,     2.1,   320.8,   390.0,        ,        , 
2010/07/23 19:50,     5.8,     1.2,   323.5,   389.8,        ,        , 
2010/07/23 20:00,     2.5,     0.6,   323.5,   386.8,    20.3,    67.2, 
2010/07/23 20:10,     0.0,     0.0,   323.0,   382.5,        ,        , 
2010/07/23 20:20,     0.0,     0.0,   321.2,   376.3,        ,        , 
2010/07/23 20:30,     0.0,     0.0,   321.5,   372.9,    19.7,    69.5, 
2010/07/23 20:40,     0.0,     0.0,   322.8,   371.5,        ,        , 
2010/07/23 20:50,     0.0,     0.0,   321.4,   368.9,        ,        , 
2010/07/23 21:00,     0.0,     0.0,   321.9,   368.9,    18.8,    75.1, 
2010/07/23 21:10,     0.0,     0.0,   320.1,   365.4,        ,        , 
2010/07/23 21:20,     0.0,     0.0,   321.9,   366.2,        ,        , 
2010/07/23 21:30,     0.0,     0.0,   325.2,   370.8,    17.9,    83.0, 
2010/07/23 21:40,     0.0,     0.0,   322.2,   367.9,        ,        , 
2010/07/23 21:50,     0.0,     0.0,   323.4,   368.2,        ,        , 
2010/07/23 22:00,     0.0,     0.0,   324.3,   374.1,    17.0,    85.1, 
2010/07/23 22:10,     0.0,     0.0,   321.3,   365.0,        ,        , 
2010/07/23 22:20,     0.0,     0.0,   323.4,   364.6,        ,        , 
2010/07/23 22:30,     0.0,     0.0,   325.0,   365.0,    16.8,    87.6, 
2010/07/23 22:40,     0.0,     0.0,   328.5,   369.9,        ,        , 
2010/07/23 22:50,     0.0,     0.0,   327.9,   367.9,        ,        , 
2010/07/23 23:00,     0.0,     0.0,   325.9,   364.2,    16.3,    88.6, 
2010/07/23 23:10,     0.0,     0.0,   327.2,   363.6,        ,        , 
2010/07/23 23:20,     0.0,     0.0,   328.3,   363.7,        ,        , 
2010/07/23 23:30,     0.0,     0.0,   332.0,   367.6,    16.4,    88.9, 
2010/07/23 23:40,     0.0,     0.0,   332.9,   367.5,        ,        , 
2010/07/23 23:50,     0.0,     0.0,   335.1,   365.0,        ,        , 
2010/07/24 00:00,     0.0,     0.0,   338.2,   365.0,    16.0,    90.4, 
