# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 19
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/19 09:50,   484.3,   110.4,   351.7,   435.2,        ,        , 
2010/07/19 10:00,   796.8,   183.9,   364.1,   455.9,    16.7,    71.8, 
2010/07/19 10:10,   772.8,   176.2,   358.6,   456.6,        ,        , 
2010/07/19 10:20,   798.0,   179.8,   357.5,   459.7,        ,        , 
2010/07/19 10:30,   828.1,   184.6,   356.0,   459.8,    17.5,    70.3, 
2010/07/19 10:40,   882.2,   194.9,   367.9,   467.9,        ,        , 
2010/07/19 10:50,   931.7,   204.7,   374.5,   474.6,        ,        , 
2010/07/19 11:00,   926.3,   202.5,   368.0,   471.3,    17.9,    68.8, 
2010/07/19 11:10,   887.6,   192.9,   359.4,   466.5,        ,        , 
2010/07/19 11:20,   866.1,   186.1,   356.2,   466.6,        ,        , 
2010/07/19 11:30,   859.9,   183.6,   346.4,   457.2,    18.5,    73.0, 
2010/07/19 11:40,   860.6,   181.9,   349.7,   461.8,        ,        , 
2010/07/19 11:50,   866.5,   182.0,   350.9,   463.5,        ,        , 
2010/07/19 12:00,   872.6,   181.9,   355.6,   469.1,    18.1,    78.5, 
2010/07/19 12:10,   875.7,   182.8,   352.8,   466.9,        ,        , 
2010/07/19 12:20,   870.8,   182.0,   348.2,   463.0,        ,        , 
2010/07/19 12:30,   873.8,   182.5,   351.7,   468.0,    17.2,    77.6, 
2010/07/19 12:40,   871.8,   182.5,   347.7,   464.4,        ,        , 
2010/07/19 12:50,   869.9,   181.4,   352.1,   467.0,        ,        , 
2010/07/19 13:00,   865.2,   181.1,   349.9,   465.6,    17.3,    77.7, 
2010/07/19 13:10,   859.7,   179.9,   353.8,   471.7,        ,        , 
2010/07/19 13:20,   850.4,   178.5,   354.4,   473.2,        ,        , 
2010/07/19 13:30,   841.2,   178.1,   350.5,   469.7,    17.2,    77.4, 
2010/07/19 13:40,   832.5,   177.0,   348.8,   466.9,        ,        , 
2010/07/19 13:50,   823.1,   175.8,   347.3,   464.3,        ,        , 
2010/07/19 14:00,   811.4,   172.9,   354.8,   472.7,    17.3,    76.9, 
2010/07/19 14:10,   798.0,   171.2,   350.2,   468.2,        ,        , 
2010/07/19 14:20,   784.8,   169.5,   348.7,   466.2,        ,        , 
2010/07/19 14:30,   770.1,   167.4,   349.4,   468.2,    17.5,    75.8, 
2010/07/19 14:40,   755.2,   165.9,   344.9,   463.0,        ,        , 
2010/07/19 14:50,   737.9,   163.9,   342.0,   458.1,        ,        , 
2010/07/19 15:00,   718.9,   160.9,   345.4,   463.4,    18.0,    75.6, 
2010/07/19 15:10,   700.3,   158.9,   341.1,   458.4,        ,        , 
2010/07/19 15:20,   679.4,   156.3,   338.6,   455.6,        ,        , 
2010/07/19 15:30,   659.5,   153.0,   341.0,   458.1,    18.0,    75.3, 
2010/07/19 15:40,   639.1,   150.1,   337.9,   453.8,        ,        , 
2010/07/19 15:50,   616.7,   147.3,   336.4,   451.2,        ,        , 
2010/07/19 16:00,   588.4,   142.9,   335.0,   449.3,    18.1,    74.7, 
2010/07/19 16:10,   561.2,   138.8,   336.3,   451.1,        ,        , 
2010/07/19 16:20,   540.2,   136.6,   335.2,   449.0,        ,        , 
2010/07/19 16:30,   517.7,   132.9,   332.5,   446.3,    18.2,    73.7, 
2010/07/19 16:40,   486.6,   127.0,   333.6,   445.8,        ,        , 
2010/07/19 16:50,   451.6,   120.4,   329.2,   440.6,        ,        , 
2010/07/19 17:00,   425.8,   115.2,   329.2,   440.3,    18.5,    73.7, 
2010/07/19 17:10,   398.3,   109.5,   328.2,   437.9,        ,        , 
2010/07/19 17:20,   369.1,   103.9,   327.1,   435.4,        ,        , 
2010/07/19 17:30,   338.7,    98.1,   326.3,   433.3,    18.6,    70.4, 
2010/07/19 17:40,   307.9,    92.5,   323.6,   428.9,        ,        , 
2010/07/19 17:50,   281.8,    88.2,   322.0,   425.7,        ,        , 
2010/07/19 18:00,   256.8,    83.5,   317.4,   419.1,    18.9,    71.3, 
2010/07/19 18:10,   213.7,    70.5,   318.8,   416.7,        ,        , 
2010/07/19 18:20,   172.6,    57.2,   317.5,   412.9,        ,        , 
2010/07/19 18:30,   160.1,    55.4,   316.6,   408.5,    18.7,    74.1, 
2010/07/19 18:40,   105.1,    34.9,   316.4,   404.1,        ,        , 
2010/07/19 18:50,   141.8,    51.4,   320.3,   409.1,        ,        , 
2010/07/19 19:00,    70.7,    23.6,   314.5,   399.4,    18.4,    73.5, 
2010/07/19 19:10,    59.6,    21.5,   315.4,   395.9,        ,        , 
2010/07/19 19:20,    50.8,    18.5,   315.3,   394.5,        ,        , 
2010/07/19 19:30,    23.9,     7.0,   312.9,   386.2,    18.2,    73.8, 
2010/07/19 19:40,    14.4,     4.0,   313.6,   381.4,        ,        , 
2010/07/19 19:50,     7.8,     2.4,   314.8,   378.8,        ,        , 
2010/07/19 20:00,     2.8,     1.2,   315.7,   375.5,    18.0,    76.9, 
2010/07/19 20:10,     0.1,     0.1,   317.3,   372.5,        ,        , 
2010/07/19 20:20,     0.0,     0.0,   318.6,   378.7,        ,        , 
2010/07/19 20:30,     0.0,     0.0,   318.8,   380.6,    17.3,    79.2, 
2010/07/19 20:40,     0.0,     0.0,   317.9,   379.9,        ,        , 
2010/07/19 20:50,     0.0,     0.0,   317.0,   378.3,        ,        , 
2010/07/19 21:00,     0.0,     0.0,   318.0,   376.9,    16.9,    75.9, 
2010/07/19 21:10,     0.0,     0.0,   319.7,   374.6,        ,        , 
2010/07/19 21:20,     0.0,     0.0,   325.5,   374.9,        ,        , 
2010/07/19 21:30,     0.0,     0.0,   327.8,   375.8,    16.9,    78.1, 
2010/07/19 21:40,     0.0,     0.0,   322.4,   372.0,        ,        , 
2010/07/19 21:50,     0.0,     0.0,   325.3,   377.0,        ,        , 
2010/07/19 22:00,     0.0,     0.0,   323.4,   375.6,    16.4,    80.3, 
2010/07/19 22:10,     0.0,     0.0,   323.1,   379.1,        ,        , 
2010/07/19 22:20,     0.0,     0.0,   323.9,   378.6,        ,        , 
2010/07/19 22:30,     0.0,     0.0,   324.2,   377.9,    16.1,    81.2, 
2010/07/19 22:40,     0.0,     0.0,   326.6,   377.7,        ,        , 
2010/07/19 22:50,     0.0,     0.0,   327.7,   377.8,        ,        , 
2010/07/19 23:00,     0.0,     0.0,   325.2,   377.8,    15.8,    82.7, 
2010/07/19 23:10,     0.0,     0.0,   324.8,   377.0,        ,        , 
2010/07/19 23:20,     0.0,     0.0,   323.4,   376.7,        ,        , 
2010/07/19 23:30,     0.0,     0.0,   319.3,   376.1,    15.5,    82.7, 
2010/07/19 23:40,     0.0,     0.0,   316.9,   375.6,        ,        , 
2010/07/19 23:50,     0.0,     0.0,   316.8,   375.8,        ,        , 
2010/07/20 00:00,     0.0,     0.0,   318.4,   376.0,    15.4,    83.0, 
