# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 07 / Day: 26
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/07/26 09:00,   602.8,   142.5,   336.7,   447.1,    16.6,    80.4, 
2010/07/26 09:10,   627.5,   146.6,   335.3,   449.0,        ,        , 
2010/07/26 09:20,   650.9,   150.1,   336.4,   450.8,        ,        , 
2010/07/26 09:30,   673.8,   152.5,   342.8,   459.9,    17.0,    78.2, 
2010/07/26 09:40,   694.2,   156.3,   338.3,   455.1,        ,        , 
2010/07/26 09:50,   713.3,   159.1,   339.7,   457.3,        ,        , 
2010/07/26 10:00,   730.8,   161.6,   344.3,   465.2,    17.4,    78.7, 
2010/07/26 10:10,   748.5,   164.1,   343.9,   465.1,        ,        , 
2010/07/26 10:20,   766.1,   166.0,   345.5,   466.8,        ,        , 
2010/07/26 10:30,   782.7,   167.6,   349.8,   473.9,    17.4,    78.2, 
2010/07/26 10:40,   796.0,   169.7,   346.7,   470.0,        ,        , 
2010/07/26 10:50,   809.6,   171.3,   347.7,   472.6,        ,        , 
2010/07/26 11:00,   822.8,   172.8,   351.1,   476.8,    17.5,    78.0, 
2010/07/26 11:10,   834.4,   173.9,   353.6,   480.3,        ,        , 
2010/07/26 11:20,   844.7,   175.5,   349.3,   475.9,        ,        , 
2010/07/26 11:30,   854.0,   176.4,   350.3,   478.1,    17.7,    77.5, 
2010/07/26 11:40,   860.6,   177.1,   350.2,   479.1,        ,        , 
2010/07/26 11:50,   866.9,   177.2,   355.6,   487.1,        ,        , 
2010/07/26 12:00,   870.8,   178.0,   352.6,   483.1,    18.0,    77.9, 
2010/07/26 12:10,   873.2,   178.0,   353.4,   483.7,        ,        , 
2010/07/26 12:20,   875.6,   177.8,   357.4,   488.7,        ,        , 
2010/07/26 12:30,   875.5,   177.6,   357.6,   488.6,    18.1,    76.6, 
2010/07/26 12:40,   873.5,   177.4,   356.6,   487.5,        ,        , 
2010/07/26 12:50,   870.2,   176.9,   359.0,   490.9,        ,        , 
2010/07/26 13:00,   864.6,   176.0,   359.4,   493.1,    18.4,    72.5, 
2010/07/26 13:10,   857.2,   175.2,   359.9,   494.9,        ,        , 
2010/07/26 13:20,   848.1,   174.6,   360.7,   496.2,        ,        , 
2010/07/26 13:30,   837.5,   173.1,   361.5,   498.7,    19.0,    69.3, 
2010/07/26 13:40,   826.0,   171.2,   363.4,   501.7,        ,        , 
2010/07/26 13:50,   814.2,   170.0,   358.0,   495.9,        ,        , 
2010/07/26 14:00,   803.3,   168.5,   356.9,   492.5,    19.7,    67.1, 
2010/07/26 14:10,   791.3,   167.4,   355.5,   490.8,        ,        , 
2010/07/26 14:20,   778.1,   164.7,   357.9,   493.8,        ,        , 
2010/07/26 14:30,   762.2,   163.2,   354.5,   487.1,    20.2,    65.5, 
2010/07/26 14:40,   744.1,   160.4,   353.6,   485.4,        ,        , 
2010/07/26 14:50,   726.9,   158.3,   351.9,   481.8,        ,        , 
2010/07/26 15:00,   708.6,   155.2,   355.2,   484.2,    20.3,    64.6, 
2010/07/26 15:10,   688.0,   152.3,   352.8,   481.2,        ,        , 
2010/07/26 15:20,   666.7,   150.0,   351.0,   478.7,        ,        , 
2010/07/26 15:30,   644.9,   145.6,   357.0,   484.6,    20.2,    64.6, 
2010/07/26 15:40,   621.9,   142.5,   350.9,   476.2,        ,        , 
2010/07/26 15:50,   597.9,   139.5,   349.2,   474.2,        ,        , 
2010/07/26 16:00,   572.5,   136.1,   347.4,   470.1,    20.5,    62.7, 
2010/07/26 16:10,   546.3,   131.7,   351.9,   474.1,        ,        , 
2010/07/26 16:20,   519.4,   128.0,   348.9,   467.9,        ,        , 
2010/07/26 16:30,   491.8,   124.1,   347.6,   464.6,    20.9,    59.8, 
2010/07/26 16:40,   463.7,   119.4,   348.3,   462.6,        ,        , 
2010/07/26 16:50,   435.2,   115.0,   343.9,   454.9,        ,        , 
2010/07/26 17:00,   408.2,   109.5,   343.9,   452.2,    21.3,    56.4, 
2010/07/26 17:10,   379.8,   103.2,   345.8,   452.7,        ,        , 
2010/07/26 17:20,   349.6,    96.9,   345.3,   451.7,        ,        , 
2010/07/26 17:30,   320.9,    91.5,   343.0,   447.4,    21.9,    55.7, 
2010/07/26 17:40,   291.3,    85.1,   344.4,   446.1,        ,        , 
2010/07/26 17:50,   262.9,    79.7,   345.2,   443.5,        ,        , 
2010/07/26 18:00,   235.3,    74.7,   344.9,   441.1,    22.1,    52.9, 
2010/07/26 18:10,   205.9,    68.5,   341.4,   435.5,        ,        , 
2010/07/26 18:20,   180.1,    61.7,   336.2,   428.9,        ,        , 
2010/07/26 18:30,   154.7,    54.8,   334.5,   424.9,    22.7,    59.2, 
2010/07/26 18:40,   130.2,    48.6,   332.6,   420.1,        ,        , 
2010/07/26 18:50,   107.2,    41.3,   332.2,   417.8,        ,        , 
2010/07/26 19:00,    85.0,    33.7,   331.2,   414.3,    22.4,    69.0, 
2010/07/26 19:10,    56.6,    20.7,   329.7,   407.7,        ,        , 
2010/07/26 19:20,    31.6,    12.3,   326.4,   400.8,        ,        , 
2010/07/26 19:30,    14.8,     3.0,   325.0,   395.1,    21.0,    72.5, 
2010/07/26 19:40,     7.9,     2.3,   325.2,   392.9,        ,        , 
2010/07/26 19:50,     4.0,     1.5,   326.3,   390.2,        ,        , 
2010/07/26 20:00,     0.7,     0.6,   327.6,   389.5,    19.9,    77.4, 
2010/07/26 20:10,     0.0,     0.2,   328.3,   387.3,        ,        , 
2010/07/26 20:20,     0.0,     0.0,   330.9,   384.3,        ,        , 
2010/07/26 20:30,     0.0,     0.0,   329.6,   377.5,    18.8,    77.9, 
2010/07/26 20:40,     0.0,     0.0,   330.9,   377.2,        ,        , 
2010/07/26 20:50,     0.0,     0.0,   331.4,   377.5,        ,        , 
2010/07/26 21:00,     0.0,     0.0,   333.7,   377.5,    18.2,    77.8, 
2010/07/26 21:10,     0.0,     0.0,   334.0,   377.4,        ,        , 
2010/07/26 21:20,     0.0,     0.0,   332.9,   374.9,        ,        , 
2010/07/26 21:30,     0.0,     0.0,   331.1,   371.0,    17.7,    75.7, 
2010/07/26 21:40,     0.0,     0.0,   332.9,   374.0,        ,        , 
2010/07/26 21:50,     0.0,     0.0,   337.4,   379.5,        ,        , 
2010/07/26 22:00,     0.0,     0.0,   337.7,   380.3,    17.6,    72.1, 
2010/07/26 22:10,     0.0,     0.0,   336.4,   378.7,        ,        , 
2010/07/26 22:20,     0.0,     0.0,   335.4,   378.1,        ,        , 
2010/07/26 22:30,     0.0,     0.0,   336.6,   379.7,    17.6,    67.6, 
2010/07/26 22:40,     0.0,     0.0,   336.1,   379.3,        ,        , 
2010/07/26 22:50,     0.0,     0.0,   337.7,   381.6,        ,        , 
2010/07/26 23:00,     0.0,     0.0,   336.1,   379.8,    18.4,    67.6, 
2010/07/26 23:10,     0.0,     0.0,   336.6,   380.9,        ,        , 
2010/07/26 23:20,     0.0,     0.0,   335.8,   378.8,        ,        , 
2010/07/26 23:30,     0.0,     0.0,   335.0,   379.3,    18.9,    67.0, 
2010/07/26 23:40,     0.0,     0.0,   336.1,   382.1,        ,        , 
2010/07/26 23:50,     0.0,     0.0,   331.2,   372.2,        ,        , 
2010/07/27 00:00,     0.0,     0.0,   330.1,   369.8,    18.9,    68.4, 
