# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 08 / Day: 04
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/08/04 16:10,   434.9,   108.3,   362.0,   473.6,        ,        , 
2010/08/04 16:20,   408.9,   103.8,   358.8,   467.4,        ,        , 
2010/08/04 16:30,   379.7,    98.9,   357.2,   463.4,    23.6,    67.7, 
2010/08/04 16:40,   350.6,    92.2,   363.9,   467.8,        ,        , 
2010/08/04 16:50,   319.9,    87.0,   355.9,   457.7,        ,        , 
2010/08/04 17:00,   291.5,    81.2,   355.3,   455.2,    23.3,    67.5, 
2010/08/04 17:10,   268.5,    75.7,   356.7,   453.1,        ,        , 
2010/08/04 17:20,   245.3,    70.0,   356.6,   450.0,        ,        , 
2010/08/04 17:30,   222.8,    64.3,   357.5,   448.9,    23.5,    69.9, 
2010/08/04 17:40,   199.9,    59.5,   353.4,   442.3,        ,        , 
2010/08/04 17:50,   177.2,    53.3,   356.2,   442.6,        ,        , 
2010/08/04 18:00,   157.8,    48.6,   355.7,   438.6,    23.2,    71.3, 
2010/08/04 18:10,   141.4,    45.1,   351.2,   431.3,        ,        , 
2010/08/04 18:20,   120.5,    38.4,   355.4,   432.0,        ,        , 
2010/08/04 18:30,    99.0,    32.6,   353.8,   426.4,    22.9,    76.5, 
2010/08/04 18:40,    79.3,    26.0,   354.7,   423.4,        ,        , 
2010/08/04 18:50,    61.7,    19.4,   356.0,   420.9,        ,        , 
2010/08/04 19:00,    48.0,    14.5,   358.5,   419.2,    22.1,    71.5, 
2010/08/04 19:10,    33.4,     8.8,   358.0,   416.4,        ,        , 
2010/08/04 19:20,    21.7,     6.0,   357.0,   413.9,        ,        , 
2010/08/04 19:30,    14.0,     4.0,   357.3,   412.2,    22.0,    67.0, 
2010/08/04 19:40,     6.9,     2.1,   357.5,   410.8,        ,        , 
2010/08/04 19:50,     0.9,     0.5,   355.4,   405.4,        ,        , 
2010/08/04 20:00,     0.0,     0.0,   354.6,   402.7,    22.3,    69.3, 
2010/08/04 20:10,     0.0,     0.0,   354.4,   399.2,        ,        , 
2010/08/04 20:20,     0.0,     0.0,   352.1,   391.9,        ,        , 
2010/08/04 20:30,     0.0,     0.0,   351.1,   388.8,    22.0,    71.9, 
2010/08/04 20:40,     0.0,     0.0,   350.2,   387.8,        ,        , 
2010/08/04 20:50,     0.0,     0.0,   349.5,   386.6,        ,        , 
2010/08/04 21:00,     0.0,     0.0,   350.3,   387.3,    21.2,    77.3, 
2010/08/04 21:10,     0.0,     0.0,   351.5,   387.4,        ,        , 
2010/08/04 21:20,     0.0,     0.0,   351.3,   387.5,        ,        , 
2010/08/04 21:30,     0.0,     0.0,   352.7,   388.5,    19.9,    78.1, 
2010/08/04 21:40,     0.0,     0.0,   353.2,   387.2,        ,        , 
2010/08/04 21:50,     0.0,     0.0,   352.4,   386.0,        ,        , 
2010/08/04 22:00,     0.0,     0.0,   354.4,   388.5,    19.2,    76.0, 
2010/08/04 22:10,     0.0,     0.0,   354.5,   389.4,        ,        , 
2010/08/04 22:20,     0.0,     0.0,   354.1,   385.6,        ,        , 
2010/08/04 22:30,     0.0,     0.0,   355.0,   386.9,    19.1,    77.3, 
2010/08/04 22:40,     0.0,     0.0,   354.1,   384.5,        ,        , 
2010/08/04 22:50,     0.0,     0.0,   356.2,   385.6,        ,        , 
2010/08/04 23:00,     0.0,     0.0,   357.4,   387.6,    19.2,    79.8, 
2010/08/04 23:10,     0.1,     0.0,   362.5,   392.6,        ,        , 
2010/08/04 23:20,     1.4,     0.0,   373.3,   401.4,        ,        , 
2010/08/04 23:30,     1.3,     0.0,   383.2,   403.1,    18.7,    76.0, 
2010/08/04 23:40,     1.3,     0.0,   394.5,   405.9,        ,        , 
2010/08/04 23:50,     1.0,     0.0,   397.9,   406.8,        ,        , 
2010/08/05 00:00,     0.7,     0.0,   400.1,   407.8,    19.3,    69.1, 
