# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 08 / Day: 05
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/08/05 03:50,     0.0,     0.0,   392.4,   408.7,        ,        , 
2010/08/05 04:00,     0.0,     0.0,   391.5,   407.3,    21.0,    71.5, 
2010/08/05 04:10,     0.0,     0.0,   389.2,   405.6,        ,        , 
2010/08/05 04:20,     0.0,     0.0,   388.4,   407.5,        ,        , 
2010/08/05 04:30,     0.0,     0.0,   389.2,   407.6,    21.3,    76.7, 
2010/08/05 04:40,     0.0,     0.0,   388.6,   407.4,        ,        , 
2010/08/05 04:50,     0.0,     0.0,   386.3,   407.1,        ,        , 
2010/08/05 05:00,     0.6,     0.4,   385.0,   406.4,    20.5,    82.2, 
2010/08/05 05:10,     4.2,     1.5,   384.8,   406.2,        ,        , 
2010/08/05 05:20,     6.7,     1.9,   384.6,   404.5,        ,        , 
2010/08/05 05:30,    12.4,     2.8,   386.3,   407.1,    20.0,    82.8, 
2010/08/05 05:40,    24.0,     5.6,   387.0,   410.4,        ,        , 
2010/08/05 05:50,    44.3,    10.9,   386.1,   413.5,        ,        , 
2010/08/05 06:00,    70.6,    17.6,   388.2,   417.8,    19.7,    86.0, 
2010/08/05 06:10,   103.4,    24.9,   387.2,   422.6,        ,        , 
2010/08/05 06:20,   118.2,    27.8,   386.7,   425.9,        ,        , 
2010/08/05 06:30,   140.1,    35.3,   388.8,   430.6,    19.8,    86.4, 
2010/08/05 06:40,   188.8,    53.8,   392.2,   436.3,        ,        , 
2010/08/05 06:50,   175.8,    44.2,   387.0,   436.3,        ,        , 
2010/08/05 07:00,   191.9,    51.5,   388.4,   440.9,    20.1,    82.6, 
2010/08/05 07:10,   181.2,    42.5,   385.4,   439.3,        ,        , 
2010/08/05 07:20,   174.9,    40.4,   381.2,   437.7,        ,        , 
2010/08/05 07:30,   167.7,    37.5,   380.1,   439.1,    20.9,    75.6, 
2010/08/05 07:40,   170.4,    39.4,   387.2,   441.0,        ,        , 
2010/08/05 07:50,   181.4,    43.3,   389.7,   440.4,        ,        , 
2010/08/05 08:00,   147.6,    33.1,   386.1,   439.5,    21.9,    72.8, 
2010/08/05 08:10,   122.2,    27.6,   386.5,   436.5,        ,        , 
2010/08/05 08:20,   113.0,    26.0,   388.9,   431.9,        ,        , 
2010/08/05 08:30,   150.0,    35.6,   394.1,   436.9,    22.3,    76.7, 
2010/08/05 08:40,   252.2,    65.2,   398.6,   448.2,        ,        , 
2010/08/05 08:50,   181.4,    42.6,   387.5,   438.0,        ,        , 
2010/08/05 09:00,   187.2,    42.2,   386.9,   437.3,    22.0,    78.8, 
2010/08/05 09:10,   196.9,    43.9,   389.2,   437.9,        ,        , 
2010/08/05 09:20,   226.0,    49.8,   393.7,   443.9,        ,        , 
2010/08/05 09:30,   297.6,    69.6,   396.1,   449.1,    21.7,    80.0, 
2010/08/05 09:40,   264.3,    57.5,   389.9,   444.0,        ,        , 
2010/08/05 09:50,   304.5,    66.4,   385.4,   444.8,        ,        , 
2010/08/05 10:00,   473.4,   104.9,   389.2,   460.2,    21.3,    81.4, 
2010/08/05 10:10,   606.0,   137.6,   390.0,   476.6,        ,        , 
2010/08/05 10:20,   651.8,   150.8,   385.7,   479.7,        ,        , 
2010/08/05 10:30,   698.3,   159.3,   386.0,   484.7,    20.9,    80.0, 
2010/08/05 10:40,   660.6,   145.7,   382.7,   483.7,        ,        , 
2010/08/05 10:50,   737.2,   165.9,   385.0,   488.5,        ,        , 
2010/08/05 11:00,   712.6,   157.0,   383.3,   491.4,    21.1,    75.9, 
2010/08/05 11:10,   700.5,   153.7,   380.4,   490.6,        ,        , 
2010/08/05 11:20,   712.2,   156.4,   382.2,   491.8,        ,        , 
2010/08/05 11:30,   709.7,   155.5,   377.9,   482.1,    21.6,    71.3, 
2010/08/05 11:40,   752.0,   163.7,   383.0,   493.1,        ,        , 
2010/08/05 11:50,   708.9,   153.0,   379.7,   494.4,        ,        , 
2010/08/05 12:00,   715.0,   154.0,   378.8,   492.2,    21.9,    71.1, 
2010/08/05 12:10,   715.0,   154.7,   377.7,   492.4,        ,        , 
2010/08/05 12:20,   719.6,   155.5,   380.4,   497.2,        ,        , 
2010/08/05 12:30,   725.0,   157.1,   375.0,   491.6,    21.7,    68.9, 
2010/08/05 12:40,   724.7,   155.5,   379.5,   494.6,        ,        , 
2010/08/05 12:50,   719.3,   153.3,   381.2,   497.6,        ,        , 
2010/08/05 13:00,   707.7,   151.5,   376.7,   494.4,    22.1,    70.5, 
2010/08/05 13:10,   696.8,   148.8,   380.5,   496.7,        ,        , 
2010/08/05 13:20,   690.0,   146.8,   385.7,   503.6,        ,        , 
2010/08/05 13:30,   681.4,   146.7,   381.7,   501.4,    22.1,    65.3, 
2010/08/05 13:40,   671.5,   146.0,   377.4,   496.7,        ,        , 
2010/08/05 13:50,   663.2,   144.6,   375.9,   495.6,        ,        , 
2010/08/05 14:00,   657.7,   144.9,   369.2,   487.6,    23.0,    64.0, 
2010/08/05 14:10,   645.0,   143.0,   368.0,   486.0,        ,        , 
2010/08/05 14:20,   630.2,   139.5,   374.9,   493.1,        ,        , 
2010/08/05 14:30,   616.8,   137.0,   376.0,   493.4,    23.9,    67.1, 
2010/08/05 14:40,   600.6,   134.5,   375.9,   493.7,        ,        , 
2010/08/05 14:50,   581.9,   131.8,   373.8,   490.1,        ,        , 
2010/08/05 15:00,   565.9,   129.1,   372.5,   487.1,    23.0,    65.3, 
2010/08/05 15:10,   552.2,   127.0,   374.3,   488.7,        ,        , 
2010/08/05 15:20,   531.0,   123.9,   372.2,   485.6,        ,        , 
2010/08/05 15:30,   508.5,   120.7,   371.0,   482.5,    23.8,    59.7, 
2010/08/05 15:40,   455.9,   111.3,   372.3,   479.9,        ,        , 
2010/08/05 15:50,   426.6,   106.4,   370.3,   475.5,        ,        , 
2010/08/05 16:00,   404.4,   102.8,   368.6,   472.3,    24.2,    53.8, 
2010/08/05 16:10,   383.7,    98.8,   370.8,   473.5,        ,        , 
2010/08/05 16:20,   347.1,    91.7,   367.6,   468.5,        ,        , 
2010/08/05 16:30,   320.2,    86.1,   369.3,   468.0,    24.7,    54.1, 
2010/08/05 16:40,   271.3,    73.2,   363.4,   459.7,        ,        , 
2010/08/05 16:50,   261.6,    73.5,   362.7,   455.7,        ,        , 
2010/08/05 17:00,   244.9,    69.3,   365.6,   457.5,    25.1,    54.6, 
2010/08/05 17:10,   226.3,    64.9,   364.3,   455.1,        ,        , 
2010/08/05 17:20,   204.1,    59.0,   364.1,   452.5,        ,        , 
2010/08/05 17:30,   180.2,    52.8,   363.9,   450.1,    25.0,    57.4, 
2010/08/05 17:40,   158.6,    47.9,   359.7,   442.5,        ,        , 
2010/08/05 17:50,   136.1,    41.5,   359.8,   440.6,        ,        , 
2010/08/05 18:00,   115.2,    36.3,   355.7,   433.4,    24.8,    59.3, 
2010/08/05 18:10,   100.1,    31.6,   356.7,   430.6,        ,        , 
2010/08/05 18:20,    84.7,    26.7,   357.6,   429.2,        ,        , 
2010/08/05 18:30,    68.0,    21.2,   357.2,   425.7,    24.5,    58.5, 
2010/08/05 18:40,    49.9,    14.8,   356.4,   421.1,        ,        , 
2010/08/05 18:50,    34.4,    10.0,   355.4,   416.9,        ,        , 
2010/08/05 19:00,    19.0,     4.5,   353.9,   412.4,    24.0,    58.2, 
2010/08/05 19:10,     7.8,     1.5,   352.6,   410.0,        ,        , 
2010/08/05 19:20,     3.1,     0.4,   352.6,   406.7,        ,        , 
2010/08/05 19:30,     0.4,     0.0,   352.8,   401.8,    23.6,    63.5, 
2010/08/05 19:40,     0.0,     0.0,   352.3,   398.5,        ,        , 
2010/08/05 19:50,     0.0,     0.0,   352.0,   400.5,        ,        , 
2010/08/05 20:00,     0.0,     0.0,   353.1,   404.2,    22.8,    67.9, 
2010/08/05 20:10,     0.0,     0.0,   352.0,   405.4,        ,        , 
2010/08/05 20:20,     0.0,     0.0,   354.6,   404.0,        ,        , 
2010/08/05 20:30,     0.0,     0.0,   363.1,   404.4,    21.9,    67.2, 
2010/08/05 20:40,     0.0,     0.0,   370.0,   406.4,        ,        , 
2010/08/05 20:50,     0.0,     0.0,   368.2,   406.5,        ,        , 
2010/08/05 21:00,     0.0,     0.0,   358.8,   404.3,    21.3,    65.2, 
2010/08/05 21:10,     0.0,     0.0,   352.3,   401.3,        ,        , 
2010/08/05 21:20,     0.0,     0.0,   351.1,   398.6,        ,        , 
2010/08/05 21:30,     0.0,     0.0,   351.0,   399.0,    21.3,    67.2, 
2010/08/05 21:40,     0.0,     0.0,   351.2,   398.9,        ,        , 
2010/08/05 21:50,     0.0,     0.0,   352.1,   398.8,        ,        , 
2010/08/05 22:00,     0.0,     0.0,   351.1,   398.2,    21.0,    70.2, 
2010/08/05 22:10,     0.0,     0.0,   350.2,   396.4,        ,        , 
2010/08/05 22:20,     0.0,     0.0,   350.3,   393.3,        ,        , 
2010/08/05 22:30,     0.0,     0.0,   350.1,   389.5,    20.4,    73.2, 
2010/08/05 22:40,     0.0,     0.0,   351.4,   389.6,        ,        , 
2010/08/05 22:50,     0.0,     0.0,   349.5,   390.7,        ,        , 
2010/08/05 23:00,     0.0,     0.0,   348.8,   391.5,    19.9,    76.4, 
2010/08/05 23:10,     0.0,     0.0,   349.9,   394.2,        ,        , 
2010/08/05 23:20,     0.0,     0.0,   349.3,   392.3,        ,        , 
2010/08/05 23:30,     0.0,     0.0,   348.9,   394.5,    19.2,    81.5, 
2010/08/05 23:40,     0.0,     0.0,   347.1,   394.8,        ,        , 
2010/08/05 23:50,     0.0,     0.0,   345.4,   393.0,        ,        , 
2010/08/06 00:00,     0.0,     0.0,   344.4,   389.1,    18.9,    84.1, 
