# Data from Radiometers at the UBC Climate Station (Totem Field)
# Year: 2010 / Month: 08 / Day: 12
# All times in PST
# K_in  : Short-wave incoming radiation in W m^-2 (measured every 10 min)
# K_out : Short-wave outgoing radiation in W m^-2 (measured every 10 min)
# L_in  : Long-wave incoming radiation in W m^-2 (measured every 10 min)
# L_out : Long-wave outgoing radiation in W m^-2 (measured every 10 min)
# AirT  : Screen-level air temperature in degree Celsius (measured every 30 min)
# RH    : Screen-level relative humidity in % (measured every 30 min)
#
"TIME (PST)"    ,  "K_in", "K_out",  "L_in", "L_out",  "AirT",    "RH",
2010/08/12 10:20,   710.6,   145.7,   358.9,   472.9,        ,        , 
2010/08/12 10:30,   732.0,   149.0,   352.5,   468.7,    18.4,    79.4, 
2010/08/12 10:40,   766.7,   154.5,   354.9,   469.5,        ,        , 
2010/08/12 10:50,   767.2,   152.9,   354.4,   470.8,        ,        , 
2010/08/12 11:00,   760.4,   150.9,   350.8,   469.0,    18.9,    76.4, 
2010/08/12 11:10,   783.4,   153.4,   353.2,   471.9,        ,        , 
2010/08/12 11:20,   798.0,   154.3,   355.5,   474.5,        ,        , 
2010/08/12 11:30,   806.2,   155.0,   354.7,   473.9,    19.0,    76.2, 
2010/08/12 11:40,   813.1,   155.9,   353.3,   473.5,        ,        , 
2010/08/12 11:50,   819.6,   155.8,   357.7,   478.1,        ,        , 
2010/08/12 12:00,   822.7,   155.6,   359.3,   481.3,    18.9,    76.4, 
2010/08/12 12:10,   826.2,   156.3,   355.1,   476.0,        ,        , 
2010/08/12 12:20,   828.7,   156.3,   354.3,   475.0,        ,        , 
2010/08/12 12:30,   828.1,   155.7,   358.4,   482.4,    19.1,    75.0, 
2010/08/12 12:40,   826.2,   155.3,   359.0,   484.1,        ,        , 
2010/08/12 12:50,   823.3,   155.3,   357.0,   484.2,        ,        , 
2010/08/12 13:00,   818.9,   154.5,   357.0,   486.5,    19.0,    73.9, 
2010/08/12 13:10,   811.8,   153.9,   357.2,   486.8,        ,        , 
2010/08/12 13:20,   802.2,   152.6,   357.2,   486.7,        ,        , 
2010/08/12 13:30,   791.2,   151.2,   357.1,   487.6,    19.3,    72.5, 
2010/08/12 13:40,   778.6,   150.0,   353.3,   483.4,        ,        , 
2010/08/12 13:50,   767.2,   148.2,   355.2,   483.6,        ,        , 
2010/08/12 14:00,   754.8,   146.8,   354.7,   483.5,    19.5,    72.2, 
2010/08/12 14:10,   741.8,   145.7,   352.1,   481.6,        ,        , 
2010/08/12 14:20,   727.5,   143.4,   353.7,   481.1,        ,        , 
2010/08/12 14:30,   709.9,   141.5,   353.2,   479.8,    19.6,    72.0, 
2010/08/12 14:40,   690.4,   139.7,   348.1,   474.8,        ,        , 
2010/08/12 14:50,   670.6,   137.4,   348.7,   473.7,        ,        , 
2010/08/12 15:00,   649.2,   134.4,   351.5,   474.7,    19.8,    72.4, 
2010/08/12 15:10,   626.3,   131.7,   351.1,   472.6,        ,        , 
2010/08/12 15:20,   603.5,   129.3,   349.2,   469.7,        ,        , 
2010/08/12 15:30,   581.5,   125.6,   353.5,   470.7,    19.8,    72.4, 
2010/08/12 15:40,   557.7,   122.5,   353.0,   467.6,        ,        , 
2010/08/12 15:50,   533.6,   120.3,   347.2,   458.7,        ,        , 
2010/08/12 16:00,   507.8,   116.2,   349.3,   458.8,    20.2,    70.4, 
2010/08/12 16:10,   481.7,   112.7,   350.2,   458.3,        ,        , 
2010/08/12 16:20,   455.3,   109.3,   347.7,   453.0,        ,        , 
2010/08/12 16:30,   425.2,   104.4,   347.0,   449.2,    20.7,    70.0, 
2010/08/12 16:40,   396.0,    99.5,   345.4,   446.7,        ,        , 
2010/08/12 16:50,   367.7,    94.6,   346.6,   446.9,        ,        , 
2010/08/12 17:00,   340.8,    89.9,   345.9,   443.5,    20.5,    70.5, 
2010/08/12 17:10,   313.7,    84.8,   345.8,   441.8,        ,        , 
2010/08/12 17:20,   287.1,    79.3,   345.9,   439.9,        ,        , 
2010/08/12 17:30,   171.1,    44.5,   338.9,   428.9,    20.5,    69.9, 
2010/08/12 17:40,    86.0,    18.6,   332.7,   413.8,        ,        , 
2010/08/12 17:50,   202.7,    58.4,   350.1,   427.7,        ,        , 
2010/08/12 18:00,   182.9,    56.2,   345.7,   426.8,    20.7,    75.8, 
2010/08/12 18:10,   150.5,    48.8,   343.9,   423.4,        ,        , 
2010/08/12 18:20,   121.4,    40.5,   340.8,   418.2,        ,        , 
2010/08/12 18:30,    98.4,    33.4,   339.8,   413.7,    20.1,    78.0, 
2010/08/12 18:40,    73.3,    26.6,   339.3,   410.2,        ,        , 
2010/08/12 18:50,    53.8,    14.9,   339.7,   406.4,        ,        , 
2010/08/12 19:00,    28.3,     5.8,   337.8,   401.8,    20.1,    76.0, 
2010/08/12 19:10,    14.9,     3.0,   338.1,   398.4,        ,        , 
2010/08/12 19:20,     9.1,     2.1,   339.0,   396.8,        ,        , 
2010/08/12 19:30,     3.9,     1.2,   338.6,   394.2,    19.8,    74.0, 
2010/08/12 19:40,     0.5,     0.3,   338.9,   394.5,        ,        , 
2010/08/12 19:50,     0.0,     0.0,   338.6,   393.5,        ,        , 
2010/08/12 20:00,     0.0,     0.0,   338.6,   392.7,    19.2,    80.5, 
2010/08/12 20:10,     0.0,     0.0,   339.7,   393.4,        ,        , 
2010/08/12 20:20,     0.0,     0.0,   340.3,   391.6,        ,        , 
2010/08/12 20:30,     0.0,     0.0,   339.9,   388.1,    18.6,    78.0, 
2010/08/12 20:40,     0.0,     0.0,   337.1,   380.0,        ,        , 
2010/08/12 20:50,     0.0,     0.0,   336.4,   378.1,        ,        , 
2010/08/12 21:00,     0.0,     0.0,   335.8,   375.3,    18.6,    78.1, 
2010/08/12 21:10,     0.0,     0.0,   336.2,   376.1,        ,        , 
2010/08/12 21:20,     0.0,     0.0,   336.0,   375.0,        ,        , 
2010/08/12 21:30,     0.0,     0.0,   338.8,   376.3,    18.1,    84.7, 
2010/08/12 21:40,     0.0,     0.0,   340.1,   378.3,        ,        , 
2010/08/12 21:50,     0.0,     0.0,   337.3,   379.6,        ,        , 
2010/08/12 22:00,     0.0,     0.0,   335.1,   374.2,    17.1,    84.1, 
2010/08/12 22:10,     0.0,     0.0,   335.4,   372.2,        ,        , 
2010/08/12 22:20,     0.0,     0.0,   335.8,   371.8,        ,        , 
2010/08/12 22:30,     0.0,     0.0,   336.8,   372.5,    17.4,    87.2, 
2010/08/12 22:40,     0.0,     0.0,   337.6,   373.7,        ,        , 
2010/08/12 22:50,     0.0,     0.0,   337.0,   372.7,        ,        , 
2010/08/12 23:00,     0.0,     0.0,   338.4,   372.8,    16.7,    89.7, 
2010/08/12 23:10,     0.0,     0.0,   341.1,   374.0,        ,        , 
2010/08/12 23:20,     0.0,     0.0,   343.0,   385.4,        ,        , 
2010/08/12 23:30,     0.0,     0.0,   344.4,   390.3,    16.3,    89.1, 
2010/08/12 23:40,     0.0,     0.0,   343.0,   391.6,        ,        , 
2010/08/12 23:50,     0.0,     0.0,   340.4,   389.2,        ,        , 
2010/08/13 00:00,     0.0,     0.0,   338.6,   386.3,    17.1,    81.5, 
